diseaseId,diseaseName,did
C3809105,PERRAULT SYNDROME 4,5953
C4015307,PERRAULT SYNDROME 5,5954
C4479656,PERRAULT SYNDROME 6,5955
C1868594,Perry Syndrome,5956
C0031190,Persistent Fetal Circulation Syndrome,5957
C0266568,Persistent Hyperplastic Primary Vitreous,5958
C1969783,"Persistent Hyperplastic Primary Vitreous, Autosomal Recessive",5959
C1849930,Persistent Mullerian duct syndrome,5960
C0031192,Persistent Ostium Primum,5961
C1847973,Persistent Polyclonal B-Cell Lymphocytosis,5962
C0270823,Petit mal status,5963
C2931653,Petty Laxova Wiedemann syndrome,5964
C0031269,Peutz-Jeghers Syndrome,5965
C3838883,Phakomatosis cesioflammea,5966
C3839296,Phakomatosis cesiomarmorata,5967
C0031391,Phencyclidine Abuse,5968
C0236742,Phencyclidine-Related Disorders,5969
C0268465,Phenylketonuria II,5970
C0085547,"Phenylketonuria, Maternal",5971
C0031511,Pheochromocytoma,5972
C1257877,"Pheochromocytoma, Extra-Adrenal",5973
C2713392,"Phosphatidylinositol 4,5-Bisphosphate 5-Phosphatase Deficiency",5974
C2931278,Phosphoenolpyruvate carboxykinase 2 deficiency,5975
C0268194,Phosphoenolpyruvate carboxykinase deficiency,5976
C1970848,Phosphoglycerate Kinase 1 Deficiency,5977
C3554344,Phosphohydroxylysinuria,5978
C1970827,Phosphoribosylpyrophosphate Synthetase Superactivity,5979
C1866504,Photosensitive Trichothiodystrophy,5980
C0080024,Piebaldism,5981
C0031900,Pierre Robin Syndrome,5982
C1836876,Pierson syndrome,5983
C1845050,"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",5984
C1368275,Pigmented Basal Cell Carcinoma,5985
C1864851,"Pigmented Nodular Adrenocortical Disease, Primary, 2",5986
C3280094,"PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 3",5987
C4014425,"PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4",5988
C1868310,Pigmented Paravenous Chorioretinal Atrophy,5989
C4540131,PILAROWSKI-BJORNSSON SYNDROME,5990
C0266006,Pili torti-deafness syndrome,5991
C0334583,Pilocytic Astrocytoma,5992
C0206711,Pilomatrixoma,5993
C1519086,Pilomyxoid astrocytoma,5994
C1970431,PITT-HOPKINS SYNDROME,5995
C2750246,Pitt-Hopkins-Like Syndrome 1,5996
C3280479,PITT-HOPKINS-LIKE SYNDROME 2,5997
C0796117,Pitt-Rogers-Danks Syndrome,5998
C4538355,"PITUITARY ADENOMA 1, MULTIPLE TYPES",5999
C4012409,"PITUITARY ADENOMA 2, GROWTH HORMONE-SECRETING",6000
C4539685,"PITUITARY ADENOMA 5, MULTIPLE TYPES",6001
C1863340,PITUITARY ADENOMA PREDISPOSITION (disorder),6002
C0013338,Pituitary dwarfism,6003
C0342573,PITUITARY DWARFISM I,6004
C0878683,Pituitary Dwarfism Type 3,6005
C2751608,"Pituitary Hormone Deficiency, Combined, 1",6006
C3489787,"Pituitary Hormone Deficiency, Combined, 3",6007
C2678408,"PITUITARY HORMONE DEFICIENCY, COMBINED, 4",6008
C3151440,"PITUITARY HORMONE DEFICIENCY, COMBINED, 6",6009
C4053775,Pituitary stalk interruption syndrome,6010
C0221406,Pituitary-dependent Cushing's disease,6011
C0032027,Pityriasis Rubra Pilaris,6012
C0265529,Plagiocephaly,6013
C1865644,"Plantar Lipomatosis, Unusual Facies, and Developmental Delay",6014
C2936349,"Plaque, Amyloid",6015
C0085269,"Plasma Cell Granuloma, Pulmonary",6016
C4540232,PLATELET ABNORMALITIES WITH EOSINOPHILIA AND IMMUNE-MEDIATED INFLAMMATORY DISEASE,6017
C2717750,Platelet alpha-Granule Deficiency,6018
C1832388,"Platelet Disorder, Familial, with Associated Myeloid Malignancy",6019
C0032197,Platelet Storage Pool Deficiency,6020
C3280315,Platelet-Activating Factor Acetylhydrolase Deficiency,6021
C4722480,PLCG2-associated antibody deficiency and immune dysregulation,6022
C0162669,Pleoconial Myopathies,6023
C0151857,Pleocytosis,6024
C1167732,Pleuropericarditis,6025
C0032273,Pneumoconiosis,6026
C0032285,Pneumonia,6027
C0206061,"Pneumonia, Interstitial",6028
C3714636,Pneumonitis,6029
C1868193,"PNEUMOTHORAX, PRIMARY SPONTANEOUS",6030
C0406557,Poikiloderma of Kindler,6031
C1858723,Poikiloderma with Neutropenia,6032
C3810325,"POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS",6033
C0032371,Poliomyelitis,6034
C0751446,"Poliomyelitis, Nonpoliovirus",6035
C0751447,"Poliomyelitis, Preparalytic",6036
C0031036,Polyarteritis Nodosa,6037
C3887654,"POLYARTERITIS NODOSA, CHILDHOOD-ONSET",6038
C0162296,Polyarthralgia,6039
C0162323,Polyarthritis,6040
C4552091,"Polyarthritis, Juvenile, Rheumatoid Factor Negative",6041
C4704862,"Polyarthritis, Juvenile, Rheumatoid Factor Positive",6042
C1567435,Polycystic Kidney - body part,6043
C3149841,POLYCYSTIC KIDNEY DISEASE 1,6044
C3887964,POLYCYSTIC KIDNEY DISEASE 3 WITH OR WITHOUT POLYCYSTIC LIVER DISEASE,6045
C4539903,POLYCYSTIC KIDNEY DISEASE 5,6046
C4748044,POLYCYSTIC KIDNEY DISEASE 6 WITH OR WITHOUT POLYCYSTIC LIVER DISEASE,6047
C1849762,"Polycystic Kidney Disease, Potter Type I, with Microbrachycephaly, Hypertelorism, and Brachymelia",6048
C2751306,"Polycystic kidney disease, type 2",6049
C0085413,"Polycystic Kidney, Autosomal Dominant",6050
C0887850,"Polycystic Kidney, Type 1 Autosomal Dominant Disease",6051
C1857316,POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY,6052
C4721893,POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 1,6053
C4748657,POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY 2,6054
C0158683,Polycystic liver disease,6055
C4310769,POLYCYSTIC LIVER DISEASE 2 WITH OR WITHOUT KIDNEY CYSTS,6056
C4693472,POLYCYSTIC LIVER DISEASE 3 WITH OR WITHOUT KIDNEY CYSTS,6057
C0032460,Polycystic Ovary Syndrome,6058
C0032461,Polycythemia,6059
C0032463,Polycythemia Vera,6060
C0152427,Polydactyly,6061
C0220697,"POLYDACTYLY, POSTAXIAL",6062
C4282400,"Polydactyly, Postaxial, Type A1",6063
C3808889,"POLYDACTYLY, POSTAXIAL, TYPE A6",6064
C4539976,"POLYDACTYLY, POSTAXIAL, TYPE A7",6065
C1868114,"POLYDACTYLY, PREAXIAL II (disorder)",6066
C4015261,POLYENDOCRINE-POLYNEUROPATHY SYNDROME,6067
C1855868,"Polyglandular Deficiency Syndrome, Persian-Jewish Type",6068
C0085859,Polyglandular Type I Autoimmune Syndrome,6069
C1535942,Polyglandular Type III Autoimmune Syndrome,6070
C1849722,"Polyglucosan Body Disease, Adult Form",6071
C4014605,POLYGLUCOSAN BODY MYOPATHY 1 WITH OR WITHOUT IMMUNODEFICIENCY,6072
C4015452,POLYGLUCOSAN BODY MYOPATHY 2,6073
C4751567,Polyglucosan body myopathy type 1,6074
C1970203,"Polyhydramnios, Megalencephaly, And Symptomatic Epilepsy",6075
C0266464,Polymicrogyria,6076
C2750798,Polymicrogyria With Optic Nerve Hypoplasia,6077
C1847352,"POLYMICROGYRIA, BILATERAL FRONTOPARIETAL",6078
C2675191,"Polymicrogyria, Bilateral Occipital",6079
C3810405,"POLYMICROGYRIA, BILATERAL PERISYLVIAN, AUTOSOMAL RECESSIVE",6080
C4013648,"POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL",6081
C4225295,"POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS",6082
C0339284,Polymorphous corneal dystrophy,6083
C0085655,Polymyositis,6084
C0263984,Polymyositis Ossificans,6085
C0554591,"Polymyositis, Idiopathic",6086
C4317124,Polynesian Bronchiectasis,6087
C0152025,Polyneuropathy,6088
C0393851,"Polyneuropathy, Critical Illness",6089
C0751448,"Polyneuropathy, Familial",6090
C2675204,"Polyneuropathy, Hearing Loss, Ataxia, Retinitis Pigmentosa, And Cataract",6091
C0271683,"Polyneuropathy, Motor",6092
C1832587,"POLYPOSIS SYNDROME, HEREDITARY MIXED, 1",6093
C1864730,"Polyposis Syndrome, Hereditary Mixed, 2",6094
C2713442,"Polyposis, Adenomatous Intestinal",6095
C0265357,Polysplenia Syndrome,6096
C0265553,Polysyndactyly,6097
C4509918,Polyvalvular heart disease syndrome,6098
C3888925,Pompe's disease adult onset,6099
C0343528,Pontiac Fever,6100
C1843504,Pontocerebellar Hypoplasia Type 1,6101
C2932714,Pontocerebellar Hypoplasia Type 2,6102
C1848526,Pontocerebellar Hypoplasia Type 2A,6103
C2676466,Pontocerebellar Hypoplasia Type 2B,6104
C2676465,Pontocerebellar Hypoplasia Type 2C,6105
C1842687,PONTOCEREBELLAR HYPOPLASIA TYPE 3 (disorder),6106
C1856974,PONTOCEREBELLAR HYPOPLASIA TYPE 4 (disorder),6107
C1969084,Pontocerebellar Hypoplasia Type 6,6108
C4014347,"PONTOCEREBELLAR HYPOPLASIA, TYPE 10",6109
C4540164,"PONTOCEREBELLAR HYPOPLASIA, TYPE 11",6110
C4748873,"PONTOCEREBELLAR HYPOPLASIA, TYPE 12",6111
C3553449,"PONTOCEREBELLAR HYPOPLASIA, TYPE 1B",6112
C4015160,"PONTOCEREBELLAR HYPOPLASIA, TYPE 1C",6113
C4748058,"PONTOCEREBELLAR HYPOPLASIA, TYPE 1D",6114
C3151140,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2D",6115
C4014488,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2E",6116
C4310757,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2F",6117
C4014354,"PONTOCEREBELLAR HYPOPLASIA, TYPE 9",6118
C1849718,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",6119
C4082173,Porencephaly,6120
C3280970,PORENCEPHALY 2,6121
C1867983,"PORENCEPHALY, FAMILIAL",6122
C4551998,"Porencephaly, Type 1, Autosomal Dominant",6123
C0162839,Porokeratosis,6124
C3553549,"POROKERATOSIS 7, MULTIPLE TYPES",6125
C4015128,"POROKERATOSIS 8, DISSEMINATED SUPERFICIAL ACTINIC TYPE",6126
C4225262,"POROKERATOSIS 9, MULTIPLE TYPES",6127
C0949506,Porokeratosis of Mibelli,6128
C0265970,"Porokeratosis, Disseminated Superficial Actinic",6129
C1867981,"POROKERATOSIS, DISSEMINATED SUPERFICIAL ACTINIC, 1",6130
C0302319,"Porokeratosis, Linear",6131
C0268328,Porphobilinogen synthase deficiency,6132
C0162566,Porphyria Cutanea Tarda,6133
C0162530,"Porphyria, Erythropoietic",6134
C2936913,"Porphyria, South African type",6135
C0235752,Port-Wine Stain,6136
C1274879,Port-wine stain with oculocutaneous melanosis,6137
C0020541,Portal Hypertension,6138
C4310735,"PORTAL HYPERTENSION, NONCIRRHOTIC",6139
C0477432,Post-Traumatic Hydrocephalus,6140
C0751406,Post-Traumatic Osteoporosis,6141
C3887487,Postaxial polydactyly type A,6142
C1868120,"POSTAXIAL POLYDACTYLY, TYPE B",6143
C0472381,Posterior Circulation Transient Ischemic Attack,6144
C1836916,POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA,6145
C1565950,Posterior Fossa Meningioma,6146
C0858617,Posterior subcapsular cataract,6147
C0032768,Postherpetic neuralgia,6148
C2931826,Potassium aggravated myotonia,6149
C2931246,Potocki-Lupski syndrome,6150
C0032897,Prader-Willi Syndrome,6151
C3809877,Prader-Willi-like syndrome,6152
C1867801,"Preaxial deficiency, postaxial polydactyly and hypospadias",6153
C0034013,Precocious Puberty,6154
C3805879,"PRECOCIOUS PUBERTY, CENTRAL, 1",6155
C3809199,"PRECOCIOUS PUBERTY, CENTRAL, 2",6156
C1292769,Precursor B-cell lymphoblastic leukemia,6157
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,6158
C1961102,Precursor Cell Lymphoblastic Leukemia Lymphoma,6159
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,6160
C1836255,Preeclampsia Eclampsia 4,6161
C3281288,PREECLAMPSIA/ECLAMPSIA 5,6162
C4225197,PREIMPLANTATION EMBRYONIC LETHALITY 1,6163
C4310659,PREIMPLANTATION EMBRYONIC LETHALITY 2,6164
C0272339,Prekallikrein deficiency,6165
C0011052,Prelingual Deafness,6166
C0231341,Premature aging syndrome,6167
C1864389,PREMATURE CHROMATID SEPARATION TRAIT,6168
C0025322,Premature Menopause,6169
C4552079,Premature Ovarian Failure 1,6170
C4225402,PREMATURE OVARIAN FAILURE 10,6171
C4310783,PREMATURE OVARIAN FAILURE 11,6172
C4310782,PREMATURE OVARIAN FAILURE 12,6173
C4479510,PREMATURE OVARIAN FAILURE 13,6174
C4693941,PREMATURE OVARIAN FAILURE 14,6175
C1845293,Premature Ovarian Failure 2a,6176
C1845105,Premature Ovarian Failure 2b,6177
C1837008,PREMATURE OVARIAN FAILURE 3 (disorder),6178
C1845295,Premature Ovarian Failure 4,6179
C1969060,Premature Ovarian Failure 5,6180
C2676742,Premature Ovarian Failure 6,6181
C3810367,PREMATURE OVARIAN FAILURE 8,6182
C3810376,PREMATURE OVARIAN FAILURE 9,6183
C0033054,Prenatal Exposure Delayed Effects,6184
C0011265,Presenile dementia,6185
C1850000,Presentey Anomaly,6186
C2676254,Prickle1-Related Progressive Myoclonus Epilepsy with Ataxia,6187
C3809609,"PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES",6188
C0008312,Primary biliary cirrhosis,6189
C0280803,Primary central nervous system lymphoma,6190
C4551720,Primary Ciliary Dyskinesia,6191
C1533041,Primary congenital glaucoma,6192
C1301362,Primary Cutaneous Anaplastic Large Cell Lymphoma,6193
C0014805,Primary Erythermalgia,6194
C4324314,Primary familial brain calcification,6195
C0020501,Primary Hyperoxaluria,6196
C0268165,Primary hyperoxaluria type 2,6197
C3150878,Primary hyperoxaluria type III,6198
C0268164,"Primary hyperoxaluria, type I",6199
C3714618,Primary Hyperthyroidism,6200
C0948896,Primary hypogonadism,6201
C0268448,Primary hypomagnesemia (disorder),6202
C4316995,Primary Hypothyroidism,6203
C4305256,Primary immunodeficiency syndrome due to p14 deficiency,6204
C0033139,Primary Insomnia,6205
C0267372,Primary intestinal lymphangiectasia,6206
C1853396,Primary lateral sclerosis juvenile,6207
C0750979,Primary malignant neoplasm of brain,6208
C0431350,Primary microcephaly,6209
C0001815,Primary Myelofibrosis,6210
C1449646,Primary Peritonitis,6211
C4304832,Primary pigmented nodular adrenocortical disease,6212
C0751706,Primary Progressive Nonfluent Aphasia,6213
C0456891,Primary pulmonary hypoplasia,6214
C0566602,Primary sclerosing cholangitis,6215
C0796121,Primrose syndrome,6216
C4751505,PRKAR1B-related neurodegenerative dementia with intermediate filaments,6217
C3553450,Profound global developmental delay,6218
C0020796,Profound Mental Retardation,6219
C0033300,Progeria,6220
C0030442,Progressive bulbar palsy,6221
C0393525,Progressive cerebellar ataxia,6222
C0271092,Progressive cone dystrophy (without rod involvement),6223
C1850056,"Progressive encephalopathy with edema, hypsarrhythmia, and optic atrophy-like syndrome",6224
C1834846,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 1",6225
C1836460,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2",6226
C1836439,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 3",6227
C1864668,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4",6228
C2751319,"Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5",6229
C3554599,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT, 6",6230
C1850303,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE",6231
C4225312,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2",6232
C4310734,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 3",6233
C4310733,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 4",6234
C4748184,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 5",6235
C1970298,"Progressive Familial Heart Block, Type Ib",6236
C1844678,Progressive hearing loss stapes fixation,6237
C0268312,Progressive intrahepatic cholestasis (disorder),6238
C4706413,Progressive myoclonic epilepsy with dystonia,6239
C3150973,Progressive polyneuropathy with bilateral striatal necrosis,6240
C0432215,Progressive pseudorheumatoid dysplasia,6241
C0038868,Progressive supranuclear palsy,6242
C0033375,Prolactinoma,6243
C0242852,Proliferative vitreoretinopathy,6244
C0268529,Proline dehydrogenase deficiency,6245
C0398762,Properdin deficiency disease,6246
C1839454,"PROPERDIN DEFICIENCY, X-LINKED",6247
C0268579,Propionic acidemia,6248
C2717876,Propionicaciduria,6249
C1833053,Proprotein Convertase 1 3 Deficiency,6250
C2931456,"Prostate cancer, familial",6251
C4722327,"PROSTATE CANCER, HEREDITARY, 1",6252
C2678479,"Prostate Cancer, Hereditary, 12",6253
C3539120,"PROSTATE CANCER, HEREDITARY, 2",6254
C1970250,"Prostate Cancer, Hereditary, 9",6255
C0520477,Prostatic Adenoma,6256
C3658266,"Prostatic Cancer, Castration-Resistant",6257
C2937421,Prostatic Hyperplasia,6258
C1739363,Prostatic Hypertrophy,6259
C0282612,Prostatic Intraepithelial Neoplasias,6260
C3658267,"Prostatic Neoplasms, Castration-Resistant",6261
C4746851,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 1,6262
C4747989,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 2,6263
C4747850,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3,6264
C0398625,Protein C Deficiency,6265
C3151465,PROTEIN Z DEFICIENCY,6266
C0334580,Protoplasmic astrocytoma,6267
C4692546,"PROTOPORPHYRIA, ERYTHROPOIETIC, 1",6268
C4693947,"PROTOPORPHYRIA, ERYTHROPOIETIC, 2",6269
C2677889,"Protoporphyria, Erythropoietic, X-Linked Dominant",6270
C0796124,Proud Syndrome,6271
C1833453,Proximal Myopathy with Focal Depletion of Mitochondria,6272
C0334607,Psammomatous Meningioma,6273
C0033788,Pseudo-Hurler Polydystrophy,6274
C3489725,Pseudo-TORCH syndrome,6275
C4552078,PSEUDO-TORCH SYNDROME 1,6276
C4479376,PSEUDO-TORCH SYNDROME 2,6277
C0410538,Pseudoachondroplasia,6278
C0524524,Pseudoaphakia,6279
C0752208,Pseudodystonia,6280
C0549150,Pseudofolliculitis barbae (disorder),6281
C0033804,Pseudohermaphroditism,6282
C1861453,Pseudohyperkalemia Cardiff,6283
C0033805,Pseudohypoaldosteronism,6284
C0268436,"Pseudohypoaldosteronism, Type I",6285
C1449842,"Pseudohypoaldosteronism, Type I, Autosomal Dominant",6286
C1449843,"Pseudohypoaldosteronism, Type I, Autosomal Recessive",6287
C1449844,"Pseudohypoaldosteronism, Type II",6288
C1840390,"Pseudohypoaldosteronism, Type IIb",6289
C3469605,"PSEUDOHYPOALDOSTERONISM, TYPE IID",6290
C3469606,"PSEUDOHYPOALDOSTERONISM, TYPE IIE",6291
C2932715,Pseudohypoparathyroidism Type 1B,6292
C1864100,"PSEUDOHYPOPARATHYROIDISM, TYPE IB",6293
C4521481,Pseudomyotonia (finding),6294
C0086873,Pseudopelade,6295
C0268297,Pseudovaginal Perineoscrotal Hypospadias,6296
C0033847,Pseudoxanthoma Elasticum,6297
C1867450,"Pseudoxanthoma Elasticum, Incomplete",6298
C1835813,Pseudoxanthoma Elasticum-Like Disorder with Multiple Coagulation Factor Deficiency,6299
C0033860,Psoriasis,6300
C3279754,"PSORIASIS 13, SUSCEPTIBILITY TO",6301
C4015235,"PSORIASIS 15, PUSTULAR, SUSCEPTIBILITY TO",6302
C1864497,PSORIASIS 2,6303
C0887800,Psychogenic Inversion of Circadian Rhythm,6304
C3281055,"PSYCHOMOTOR RETARDATION, EPILEPSY, AND CRANIOFACIAL DYSMORPHISM",6305
C0751250,Psychophysiological Insomnia,6306
C0033937,"Psychoses, Drug",6307
C0033941,"Psychoses, Substance-Induced",6308
C0033958,"Psychosis, Brief Reactive",6309
C1571984,"Psychosis, Involutional",6310
C0033999,Pterygium,6311
C1867439,"Pterygium, Antecubital",6312
C0033377,Ptosis,6313
C1867438,"PTOSIS, HEREDITARY CONGENITAL 1 (disorder)",6314
C0155912,Pulmonary Alveolar Microlithiasis,6315
C0034050,Pulmonary Alveolar Proteinosis,6316
C2931035,"Pulmonary alveolar proteinosis, congenital",6317
C2973725,Pulmonary arterial hypertension,6318
C0340544,Pulmonary arterial hypertension induced by drug,6319
C0340548,Pulmonary capillary hemangiomatosis,6320
C0392164,Pulmonary Cystic Fibrosis,6321
C0034065,Pulmonary Embolism,6322
C0034067,Pulmonary Emphysema,6323
C0034069,Pulmonary Fibrosis,6324
C2930617,Pulmonary Fibrosis - from Asbestos Exposure,6325
C4225346,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 3",6326
C4225347,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 4",6327
C4552070,"Pulmonary Hypertension, Primary, 1",6328
C3714844,"Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia",6329
C3888002,"PULMONARY HYPERTENSION, PRIMARY, 2",6330
C3809198,"PULMONARY HYPERTENSION, PRIMARY, 4",6331
C1969342,"PULMONARY HYPERTENSION, PRIMARY, DEXFENFLURAMINE-ASSOCIATED",6332
C1969343,"Pulmonary Hypertension, Primary, Fenfluramine-Associated",6333
C0524702,Pulmonary Thromboembolisms,6334
C0034091,Pulmonary Veno-Occlusive Disease (disorder),6335
C3806932,PULMONARY VENOOCCLUSIVE DISEASE 1,6336
C3887658,"PULMONARY VENOOCCLUSIVE DISEASE 1, AUTOSOMAL DOMINANT",6337
C0340848,"PULMONARY VENOOCCLUSIVE DISEASE 2, AUTOSOMAL RECESSIVE",6338
C0751559,Pulsatile Tinnitus,6339
C0022580,Punctate keratosis,6340
C0685837,"Pure Gonadal Dysgenesis, 46, XX",6341
C0268125,Purine-nucleoside phosphorylase deficiency,6342
C0085650,Purpura Fulminans,6343
C0152081,Pustular psoriasis,6344
C0030246,Pustulosis of Palms and Soles,6345
C0265294,Pyle metaphyseal dysplasia,6346
C0266159,Pyloric Atresia,6347
C0085652,Pyoderma Gangrenosum,6348
C1858361,"Pyogenic Arthritis, Pyoderma Gangrenosum and Acne",6349
C1864723,Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency,6350
C0034341,Pyruvate Carboxylase Deficiency Disease,6351
C0034345,Pyruvate Dehydrogenase Complex Deficiency Disease,6352
C0751596,"Pyruvate Dehydrogenase Complex Deficiency Disease, Neonatal",6353
C1839413,Pyruvate Dehydrogenase E1 Alpha Deficiency,6354
C3279841,Pyruvate Dehydrogenase E1-Beta Deficiency,6355
C1855565,Pyruvate Dehydrogenase E2 Deficiency,6356
C1855553,Pyruvate Dehydrogenase E3-Binding Protein Deficiency,6357
C1837429,Pyruvate dehydrogenase phosphatase deficiency,6358
C0034350,"Pyruvate Metabolism, Inborn Errors",6359
C0034362,Q Fever,6360
C0034372,Quadriplegia,6361
C0266508,Rachischisis,6362
C1838608,Radial aplasia,6363
C3280729,RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES,6364
C0158761,Radioulnar Synostosis,6365
C1854273,Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia,6366
C4551975,RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 1,6367
C4225221,RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 2,6368
C4479637,RAHMAN SYNDROME,6369
C1850106,RAINE SYNDROME,6370
C0796133,Ramon Syndrome,6371
C0242423,Ramsay Hunt Paralysis Syndrome,6372
C0393484,Rasmussen Syndrome,6373
C0011579,Reactive depression,6374
C0271710,Reactive hypoglycemia,6375
C0221014,Reactive systemic amyloidosis,6376
C0271387,Rebound Nystagmus,6377
C0007113,Rectal Carcinoma,6378
C0267581,Rectal Stenosis,6379
C0750977,Recurrent Brain Neoplasm,6380
C0221480,Recurrent depression,6381
C0349218,Recurrent depressive disorder,6382
C0154409,Recurrent major depressive episodes,6383
C4225423,"REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET",6384
C4225159,"REDUCING BODY MYOPATHY, X-LINKED 1B, WITH LATE CHILDHOOD OR ADULT ONSET",6385
