GOID,id
0070848,1116
0071456,1117
0090096,1118
1902255,1119
1902895,1120
1904672,1121
0001046,1122
0046983,1123
0070888,1124
1905761,1125
0071943,1126
0090571,1127
0003230,1128
0007275,1129
0007409,1130
0010656,1131
0021549,1132
0021766,1133
0030010,1134
0031547,1135
0032467,1136
0033197,1137
0033690,1138
0034224,1139
0035094,1140
0035790,1141
0035791,1142
0036323,1143
0038063,1144
0038084,1145
0038109,1146
0038145,1147
0043243,1148
0043409,1149
0043491,1150
0045056,1151
0045471,1152
0046328,1153
0048012,1154
0048013,1155
0048661,1156
0048680,1157
0051054,1158
0071333,1159
0071392,1160
0071393,1161
0071394,1162
0071549,1163
0071560,1164
0090031,1165
0090398,1166
0097062,1167
0097242,1168
0120162,1169
1903944,1170
1904045,1171
1904193,1172
1904385,1173
1904646,1174
1990314,1175
0001965,1176
0005004,1177
0005005,1178
0005006,1179
0005007,1180
0005008,1181
0005009,1182
0005010,1183
0005011,1184
0005018,1185
0005019,1186
0005020,1187
0005021,1188
0005158,1189
0005198,1190
0005520,1191
0008288,1192
0031994,1193
0036332,1194
0038062,1195
0043559,1196
0060175,1197
0140318,1198
0005899,1199
0005901,1200
0030315,1201
0030424,1202
0035867,1203
0043025,1204
0043235,1205
1902911,1206
0002029,1207
0002031,1208
0007212,1209
0031397,1210
0032088,1211
0032226,1212
0032691,1213
0032695,1214
0032715,1215
0032720,1216
0034122,1217
0043124,1218
0051898,1219
0060079,1220
0060326,1221
0070374,1222
0098926,1223
2000727,1224
0031701,1225
0031748,1226
0043422,1227
0030139,1228
0031410,1229
0098794,1230
0007200,1231
0010976,1232
0030100,1233
0030155,1234
0035024,1235
0035640,1236
0036211,1237
0051353,1238
0071300,1239
1903905,1240
2000406,1241
0003785,1242
0030145,1243
0006622,1244
0007041,1245
0007528,1246
0010766,1247
0030948,1248
0031175,1249
0032801,1250
0034765,1251
0042391,1252
0042921,1253
0043162,1254
0044111,1255
0046755,1256
0046824,1257
0048814,1258
0050807,1259
0050847,1260
0051592,1261
1901016,1262
2000650,1263
0019871,1264
0031698,1265
0050815,1266
0050816,1267
0070064,1268
0016327,1269
0043197,1270
0043627,1271
0045815,1272
0000791,1273
0035097,1274
0044665,1275
0044666,1276
0048188,1277
0071339,1278
0001547,1279
0002064,1280
0030518,1281
0030520,1282
0034121,1283
0034392,1284
0043401,1285
0043433,1286
0045429,1287
0048144,1288
0048863,1289
0051000,1290
0051091,1291
0060065,1292
0060068,1293
0060523,1294
0060527,1295
0060687,1296
0060745,1297
0060749,1298
0060750,1299
0071168,1300
0071391,1301
1902894,1302
1904035,1303
0001093,1304
0001223,1305
0030235,1306
0030284,1307
0034056,1308
0038054,1309
0071889,1310
0001678,1311
0007043,1312
0007219,1313
0008206,1314
0010804,1315
0010903,1316
0010988,1317
0032689,1318
0032692,1319
0032703,1320
0032740,1321
0034162,1322
0034255,1323
0035356,1324
0035774,1325
0038183,1326
0038185,1327
0042742,1328
0046628,1329
0050728,1330
0055089,1331
0061178,1332
0070857,1333
0071398,1334
0071638,1335
0090181,1336
1903413,1337
1904179,1338
1905695,1339
2000213,1340
2001250,1341
0016922,1342
0032052,1343
0038186,1344
0046965,1345
1902122,1346
0007018,1347
0007062,1348
0007080,1349
0051310,1350
0003777,1351
0000776,1352
0005871,1353
0008283,1354
0042127,1355
0060711,1356
0004869,1357
0000922,1358
0005802,1359
0005815,1360
0090543,1361
0000727,1362
0006260,1363
0006270,1364
0006334,1365
0030174,1366
0071353,1367
0090102,1368
0140588,1369
1902975,1370
0003688,1371
0003689,1372
0009378,1373
0036121,1374
0043138,1375
0061749,1376
0061775,1377
0140584,1378
0140665,1379
0140849,1380
1990518,1381
0005664,1382
0042555,1383
0071162,1384
0016339,1385
0032570,1386
0060135,1387
0098609,1388
0015643,1389
0045295,1390
0001533,1391
0016328,1392
0030057,1393
0002062,1394
0003180,1395
0006469,1396
0007224,1397
0007283,1398
0014009,1399
0031134,1400
0031507,1401
0032869,1402
0034088,1403
0034349,1404
0035914,1405
0042551,1406
0043353,1407
0043550,1408
0045445,1409
0045651,1410
0045842,1411
0045879,1412
0048565,1413
0048667,1414
0050673,1415
0051146,1416
0051402,1417
0060253,1418
0071459,1419
0071901,1420
0090230,1421
