GeneID,id
6767,1746
84960,1747
23365,1748
51807,1749
5905,1750
6901,1751
5361,1752
1969,1753
4176,1754
4331,1755
4149,1756
55929,1757
9044,1758
28966,1759
375298,1760
23411,1761
3680,1762
51428,1763
9967,1764
28952,1765
55081,1766
6310,1767
90678,1768
6613,1769
80310,1770
8767,1771
9156,1772
84303,1773
27130,1774
400916,1775
1642,1776
9349,1777
66037,1778
4615,1779
1968,1780
79874,1781
23358,1782
5691,1783
386682,1784
1468,1785
2673,1786
55294,1787
54828,1788
8897,1789
11340,1790
6175,1791
9242,1792
3398,1793
8678,1794
8877,1795
6184,1796
5868,1797
29127,1798
9318,1799
2873,1800
9525,1801
9736,1802
3797,1803
988,1804
1912,1805
3727,1806
7528,1807
5916,1808
2171,1809
8428,1810
7472,1811
64121,1812
983,1813
6198,1814
92609,1815
144100,1816
7205,1817
254173,1818
6204,1819
7283,1820
8661,1821
155061,1822
4519,1823
9961,1824
8050,1825
2298,1826
22954,1827
54793,1828
445582,1829
2859,1830
55620,1831
30844,1832
26999,1833
57787,1834
1408,1835
150483,1836
7335,1837
374291,1838
84532,1839
55901,1840
2353,1841
80311,1842
8942,1843
5454,1844
6663,1845
9991,1846
4116,1847
158471,1848
1414,1849
9093,1850
401447,1851
5641,1852
7852,1853
28970,1854
2923,1855
387082,1856
7159,1857
84069,1858
1130,1859
63875,1860
9119,1861
2778,1862
4924,1863
10138,1864
9451,1865
8641,1866
26229,1867
1233,1868
51253,1869
54704,1870
9861,1871
9282,1872
51586,1873
9353,1874
9447,1875
3209,1876
51744,1877
10564,1878
754,1879
6612,1880
57492,1881
5166,1882
79862,1883
9201,1884
80153,1885
10528,1886
6667,1887
5734,1888
4076,1889
79697,1890
667,1891
55763,1892
23451,1893
801,1894
8861,1895
6229,1896
6160,1897
6193,1898
10284,1899
4774,1900
54554,1901
223082,1902
6747,1903
131601,1904
79143,1905
10181,1906
7508,1907
112770,1908
9409,1909
10813,1910
55339,1911
54540,1912
4223,1913
4604,1914
27132,1915
123722,1916
147687,1917
4802,1918
26580,1919
26058,1920
1386,1921
8407,1922
55739,1923
6311,1924
9902,1925
254950,1926
7077,1927
5494,1928
23536,1929
306,1930
5524,1931
8939,1932
142,1933
10039,1934
23347,1935
4851,1936
7568,1937
386680,1938
10124,1939
63916,1940
51429,1941
6146,1942
286464,1943
79133,1944
10901,1945
1080,1946
55107,1947
10535,1948
126526,1949
79029,1950
23645,1951
113452,1952
65993,1953
389362,1954
6143,1955
11168,1956
831,1957
8621,1958
26277,1959
811,1960
23512,1961
7415,1962
56647,1963
6610,1964
56110,1965
9378,1966
57586,1967
55749,1968
122961,1969
10193,1970
51121,1971
166929,1972
10587,1973
5187,1974
1975,1975
27246,1976
55095,1977
8266,1978
1982,1979
4074,1980
125115,1981
80776,1982
29883,1983
10399,1984
85378,1985
10300,1986
1876,1987
9202,1988
9716,1989
57461,1990
2770,1991
2787,1992
6222,1993
57532,1994
7251,1995
8200,1996
5275,1997
5430,1998
54797,1999
6340,2000
84626,2001
116225,2002
6208,2003
9988,2004
9732,2005
51,2006
414149,2007
23136,2008
22931,2009
4591,2010
7323,2011
130560,2012
5506,2013
23368,2014
4763,2015
7543,2016
1848,2017
51295,2018
26046,2019
100132285,2020
5357,2021
63943,2022
6431,2023
9470,2024
11102,2025
10557,2026
51704,2027
116840,2028
23648,2029
55916,2030
25776,2031
9255,2032
283373,2033
90060,2034
9266,2035
1471,2036
140462,2037
10948,2038
1822,2039
1434,2040
85451,2041
55142,2042
55722,2043
10382,2044
1999,2045
338,2046
55176,2047
167691,2048
92104,2049
5108,2050
79048,2051
4194,2052
5152,2053
6461,2054
6231,2055
9212,2056
8550,2057
5296,2058
7098,2059
54472,2060
100507436,2061
51533,2062
8943,2063
5230,2064
149628,2065
116143,2066
4771,2067
10939,2068
648,2069
1852,2070
55207,2071
4628,2072
390,2073
6093,2074
9611,2075
4501,2076
2661,2077
51622,2078
80320,2079
93100,2080
5609,2081
226,2082
2309,2083
29946,2084
54935,2085
49856,2086
8555,2087
3159,2088
3219,2089
3516,2090
1201,2091
55898,2092
4642,2093
2100,2094
23636,2095
8301,2096
81034,2097
5444,2098
2521,2099
2355,2100
55070,2101
5155,2102
1291,2103
6749,2104
10927,2105
8848,2106
85397,2107
9652,2108
55612,2109
4351,2110
23760,2111
9729,2112
27033,2113
9684,2114
6923,2115
84920,2116
56928,2117
19,2118
3984,2119
81926,2120
51003,2121
859,2122
9844,2123
4086,2124
5885,2125
51466,2126
6224,2127
7260,2128
55689,2129
8480,2130
6168,2131
84445,2132
27128,2133
4634,2134
5764,2135
10059,2136
85441,2137
284369,2138
10565,2139
9530,2140
322,2141
4005,2142
5175,2143
7412,2144
7334,2145
79885,2146
4794,2147
3728,2148
55014,2149
5216,2150
7408,2151
4736,2152
114824,2153
51160,2154
1445,2155
375484,2156
23765,2157
2077,2158
