GOID,id
0032051,990
0046982,991
0097060,992
0098843,993
0006900,994
0010324,995
0016050,996
0030050,997
0051491,998
0072583,999
0097320,1000
0009617,1001
0030041,1002
0031503,1003
0051653,1004
0060997,1005
1903526,1006
2000370,1007
2000402,1008
0030695,1009
0030478,1010
0098884,1011
1900126,1012
0030122,1013
0030130,1014
0032433,1015
0036020,1016
0045334,1017
0001921,1018
0006338,1019
0006813,1020
0017157,1021
0035494,1022
0045026,1023
0140588,1024
0003689,1025
0017075,1026
0030165,1027
0035255,1028
0061775,1029
0140545,1030
0140584,1031
0140665,1032
0140849,1033
0043198,1034
0007032,1035
0019882,1036
0000122,1037
0001649,1038
0001892,1039
0009887,1040
0031017,1041
0042104,1042
0046622,1043
0048009,1044
0048633,1045
0051146,1046
0051147,1047
0051148,1048
0051781,1049
0060669,1050
0071514,1051
1905564,1052
0005178,1053
0008083,1054
0030297,1055
0043539,1056
0031093,1057
0007340,1058
0017158,1059
0099502,1060
2000300,1061
0005544,1062
0048306,1063
0061891,1064
0031045,1065
0070382,1066
0002003,1067
0006508,1068
0010757,1069
0051603,1070
0060441,1071
0004180,1072
0004197,1073
0008234,1074
0016807,1075
0062023,1076
1904813,1077
0002250,1078
0007163,1079
0045059,1080
0046629,1081
0050852,1082
0070228,1083
0042608,1084
0042105,1085
0042106,1086
0003281,1087
0035904,1088
0060976,1089
0005048,1090
0030131,1091
0016567,1092
0019941,1093
0031386,1094
0031625,1095
0005741,1096
1903861,1097
0043533,1098
0042584,1099
0016197,1100
0150007,1101
0042734,1102
0097708,1103
0030132,1104
0045806,1105
0072657,1106
1900006,1107
0043679,1108
0098684,1109
0098833,1110
0001934,1111
0006955,1112
0007167,1113
0007169,1114
0019722,1115
0030225,1116
0032507,1117
0033674,1118
0035397,1119
0035723,1120
0043123,1121
0045058,1122
0045657,1123
0045893,1124
0046598,1125
0050731,1126
0050829,1127
0050850,1128
0050863,1129
0050870,1130
0070374,1131
0097011,1132
0005201,1133
0008270,1134
0015026,1135
0023026,1136
0042011,1137
0042012,1138
0042289,1139
1990782,1140
0042101,1141
0006836,1142
0016082,1143
0043647,1144
0046488,1145
1904980,1146
0034595,1147
0043812,1148
0012506,1149
0030117,1150
0043195,1151
0032482,1152
0030670,1153
0031256,1154
0006511,1155
0016241,1156
0036503,1157
1900186,1158
1904021,1159
1904294,1160
0031593,1161
0140693,1162
0005776,1163
0016236,1164
0043328,1165
0090148,1166
0033565,1167
0030833,1168
0034314,1169
0005885,1170
0002118,1171
0002687,1172
0003051,1173
0007200,1174
0007217,1175
0007616,1176
0008306,1177
0009582,1178
0010193,1179
0010996,1180
0014910,1181
0032224,1182
0032355,1183
0032570,1184
0035094,1185
0035106,1186
0042713,1187
0042755,1188
0043117,1189
0045471,1190
0045760,1191
0045777,1192
0045778,1193
0045907,1194
0046887,1195
0048266,1196
0048660,1197
0050671,1198
0050679,1199
0051496,1200
0051602,1201
0060083,1202
0070474,1203
1902093,1204
0004995,1205
0016496,1206
0044297,1207
0061827,1208
0097225,1209
0000018,1210
0000902,1211
0001782,1212
0001913,1213
0001915,1214
0008361,1215
0010467,1216
0019221,1217
0019725,1218
0033077,1219
0033089,1220
0038111,1221
0042100,1222
0043029,1223
0046427,1224
0048535,1225
0050830,1226
0070233,1227
1904894,1228
0003823,1229
0004896,1230
0004917,1231
0007179,1232
0007229,1233
0010718,1234
0010977,1235
0016055,1236
0030308,1237
0032091,1238
0032349,1239
0032436,1240
0035026,1241
0045807,1242
0048545,1243
0050680,1244
0060391,1245
0060766,1246
0070373,1247
0071364,1248
0090090,1249
1900026,1250
1902074,1251
2000096,1252
2000643,1253
2000860,1254
0046332,1255
1903543,1256
1903551,1257
0044389,1258
0006695,1259
0015701,1260
0034976,1261
0035377,1262
0035774,1263
0045921,1264
0048240,1265
0050891,1266
0051454,1267
0055085,1268
0060081,1269
0070175,1270
0071320,1271
0097186,1272
1902161,1273
1902476,1274
1902943,1275
1904322,1276
0005254,1277
0005260,1278
0015106,1279
0015108,1280
0017081,1281
0019869,1282
0042626,1283
0043225,1284
0051087,1285
0106138,1286
0140359,1287
0030660,1288
0034707,1289
0036089,1290
0043547,1291
2000786,1292
0031340,1293
0014057,1294
0051610,1295
0051630,1296
1902600,1297
0005277,1298
0005278,1299
0015311,1300
0060201,1301
0002125,1302
0003084,1303
0006091,1304
0006833,1305
0007621,1306
0007625,1307
0007626,1308
0014049,1309
0031394,1310
0032849,1311
0033574,1312
0035176,1313
0035556,1314
0042310,1315
0042711,1316
0051970,1317
0004672,1318
0005102,1319
0005184,1320
0005185,1321
0031894,1322
0031895,1323
0043027,1324
0030141,1325
0003151,1326
0007379,1327
0022007,1328
0035567,1329
0042127,1330
0043507,1331
