geneID,Gene_name,gid
249,ALPL,2489
9020,MAP3K14,2490
5743,PTGS2,2491
4924,NUCB1,2492
5742,PTGS1,2493
5863,RGL2,2494
5908,RAP1B,2495
26586,CKAP2,2496
54469,ZFAND6,2497
5585,PKN1,2498
7763,ZFAND5,2499
9861,PSMD6,2500
60685,ZFAND3,2501
1964,EIF1AX,2502
9669,EIF5B,2503
1983,EIF5,2504
9670,IPO13,2505
9086,EIF1AY,2506
25759,SHC2,2507
55816,DOK5,2508
4908,NTF3,2509
4909,NTF4,2510
57498,KIDINS220,2511
10603,SH2B2,2512
25970,SH2B1,2513
8440,NCK2,2514
4916,NTRK3,2515
3356,HTR2A,2516
84285,EIF1AD,2517
4043,LRPAP1,2518
5496,PPM1G,2519
7436,VLDLR,2520
3949,LDLR,2521
6272,SORT1,2522
6653,SORL1,2523
57584,ARHGAP21,2524
201176,ARHGAP27,2525
23092,ARHGAP26,2526
29941,PKN3,2527
10284,SAP18,2528
6189,RPS3A,2529
5427,POLE2,2530
25942,SIN3A,2531
10320,IKZF1,2532
7813,EVI5,2533
26271,FBXO5,2534
1649,DDIT3,2535
10538,BATF,2536
1054,CEBPG,2537
51171,HSD17B14,2538
1053,CEBPE,2539
8405,SPOP,2540
57761,TRIB3,2541
468,ATF4,2542
54541,DDIT4,2543
143684,FAM76B,2544
55922,NKRF,2545
4790,NFKB1,2546
54812,AFTPH,2547
164,AP1G1,2548
8906,AP1G2,2549
8202,NCOA3,2550
93,ACVR2B,2551
25928,SOSTDC1,2552
2022,ENG,2553
151449,GDF7,2554
25884,CHRDL2,2555
92,ACVR2A,2556
168667,BMPER,2557
10468,FST,2558
64388,GREM2,2559
656,BMP8B,2560
91851,CHRDL1,2561
5654,HTRA1,2562
429,ASCL1,2563
4256,MGP,2564
26585,GREM1,2565
8646,CHRD,2566
148,ADRA1A,2567
3909,LAMA3,2568
57045,TWSG1,2569
1290,COL5A2,2570
56252,YLPM1,2571
1289,COL5A1,2572
1810,DR1,2573
4783,NFIL3,2574
54107,POLE3,2575
10589,DRAP1,2576
51132,RLIM,2577
3975,LHX1,2578
9355,LHX2,2579
8022,LHX3,2580
9124,PDLIM1,2581
3670,ISL1,2582
3984,LIMK1,2583
9079,LDB2,2584
8861,LDB1,2585
79169,C1orf35,2586
55145,THAP1,2587
7014,TERF2,2588
641,BLM,2589
54386,TERF2IP,2590
26277,TINF2,2591
826,CAPNS1,2592
25913,POT1,2593
26272,FBXO4,2594
9231,DLG5,2595
4683,NBN,2596
60626,RIC8A,2597
6299,SALL1,2598
4830,NME1,2599
4831,NME2,2600
27283,TINAG,2601
51103,NDUFAF1,2602
9182,RASSF9,2603
5066,PAM,2604
11228,RASSF8,2605
5710,PSMD4,2606
122786,FRMD6,2607
8797,TNFRSF10A,2608
4131,MAP1B,2609
4193,MDM2,2610
64112,MOAP1,2611
55201,MAP1S,2612
83593,RASSF5,2613
991,CDC20,2614
11340,EXOSC8,2615
6789,STK4,2616
170685,NUDT10,2617
53635,PTOV1,2618
9911,TMCC2,2619
9770,RASSF2,2620
3845,KRAS,2621
22808,MRAS,2622
6237,RRAS,2623
83937,RASSF4,2624
81688,C6orf62,2625
56901,NDUFA4L2,2626
339967,TMPRSS11A,2627
7709,ZBTB17,2628
1105,CHD1,2629
6294,SAFB,2630
8764,TNFRSF14,2631
10915,TCERG1,2632
1363,CPE,2633
56992,KIF15,2634
54544,CRCT1,2635
8789,FBP2,2636
1478,CSTF2,2637
7518,XRCC4,2638
22806,IKZF3,2639
4097,MAFG,2640
10155,TRIM28,2641
2874,GPS2,2642
6159,RPL29,2643
10808,HSPH1,2644
7276,TTR,2645
10606,PAICS,2646
10169,SERF2,2647
10625,IVNS1ABP,2648
8880,FUBP1,2649
10120,ACTR1B,2650
5110,PCMT1,2651
4122,MAN2A2,2652
3550,IK,2653
7105,TSPAN6,2654
9039,UBA3,2655
6304,SATB1,2656
5802,PTPRS,2657
28965,SLC27A6,2658
80145,THOC7,2659
10190,TXNDC9,2660
128,ADH5,2661
51548,SIRT6,2662
51593,SRRT,2663
22827,PUF60,2664
10989,IMMT,2665
5553,PRG2,2666
1108,CHD4,2667
6097,RORC,2668
54464,XRN1,2669
64375,IKZF4,2670
6597,SMARCA4,2671
84181,CHD6,2672
80205,CHD9,2673
9970,NR1I3,2674
57680,CHD8,2675
10487,CAP1,2676
5271,SERPINB8,2677
10486,CAP2,2678
10666,CD226,2679
8875,VNN2,2680
5962,RDX,2681
9267,CYTH1,2682
9266,CYTH2,2683
929,CD14,2684
2526,FUT4,2685
11082,ESM1,2686
10577,NPC2,2687
6499,SKIV2L,2688
5394,EXOSC10,2689
114805,GALNT13,2690
9948,WDR1,2691
54512,EXOSC4,2692
7265,TTC1,2693
95,ACY1,2694
10425,ARIH2,2695
958,CD40,2696
9655,SOCS5,2697
3597,IL13RA1,2698
3561,IL2RG,2699
3596,IL13,2700
3565,IL4,2701
168620,BHLHA15,2702
200576,PIKFYVE,2703
10244,RABEPK,2704
123016,TTC8,2705
5108,PCM1,2706
51143,DYNC1LI1,2707
79902,NUP85,2708
5867,RAB4A,2709
114327,EFHC1,2710
56159,TEX11,2711
777,CACNA1E,2712
822,CAPG,2713
23397,NCAPH,2714
51002,TPRKB,2715
112858,TP53RK,2716
23474,ETHE1,2717
51606,ATP6V1H,2718
9619,ABCG1,2719
64137,ABCG4,2720
57088,PLSCR4,2721
9319,TRIP13,2722
57048,PLSCR3,2723
56654,NPDC1,2724
51655,RASD1,2725
6687,SPG7,2726
9721,GPRIN2,2727
25796,PGLS,2728
65989,DLK2,2729
7536,SF1,2730
11052,CPSF6,2731
473,RERE,2732
4967,OGDH,2733
113878,DTX2,2734
79050,NOC4L,2735
55707,NECAP2,2736
1407,CRY1,2737
115817,DHRS1,2738
7355,SLC35A2,2739
9618,TRAF4,2740
4184,SMCP,2741
11135,CDC42EP1,2742
3216,HOXB6,2743
293,SLC25A6,2744
9140,ATG12,2745
54507,ADAMTSL4,2746
92595,ZNF764,2747
1271,CNTFR,2748
10539,GLRX3,2749
23493,HEY2,2750
51447,IP6K2,2751
27332,ZNF638,2752
10342,TFG,2753
59277,NTN4,2754
54932,EXD3,2755
414157,C10orf62,2756
129807,NEU4,2757
25844,YIPF3,2758
64241,ABCG8,2759
64240,ABCG5,2760
4353,MPO,2761
1356,CP,2762
11273,ATXN2L,2763
8651,SOCS1,2764
7066,THPO,2765
551,AVP,2766
553,AVPR1B,2767
554,AVPR2,2768
552,AVPR1A,2769
84817,TXNDC17,2770
5021,OXTR,2771
1103,CHAT,2772
4773,NFATC2,2773
5604,MAP2K1,2774
10000,AKT3,2775
5607,MAP2K5,2776
5037,PEBP1,2777
23286,WWC1,2778
11033,ADAP1,2779
1613,DAPK3,2780
94274,PPP1R14A,2781
9260,PDLIM7,2782
111,ADCY5,2783
27173,SLC39A1,2784
5074,PAWR,2785
4155,MBP,2786
9637,FEZ2,2787
2888,GRB14,2788
1460,CSNK2B,2789
5442,POLRMT,2790
51106,TFB1M,2791
11079,RER1,2792
4359,MPZ,2793
5376,PMP22,2794
23028,KDM1A,2795
23186,RCOR1,2796
134266,GRPEL2,2797
25780,RASGRP3,2798
27347,STK39,2799
2207,FCER1G,2800
2205,FCER1A,2801
9437,NCR1,2802
3805,KIR2DL4,2803
51206,GP6,2804
10950,BTG3,2805
29883,CNOT7,2806
54971,BANP,2807
3219,HOXB9,2808
9463,PICK1,2809
9337,CNOT8,2810
677,ZFP36L1,2811
5049,PAFAH1B2,2812
4037,LRP3,2813
11276,SYNRG,2814
55297,CCDC91,2815
55435,AP1AR,2816
4074,M6PR,2817
8905,AP1S2,2818
377,ARF3,2819
55815,TSNAXIP1,2820
7257,TSNAX,2821
84529,CDIN1,2822
55723,ASF1B,2823
1380,CR2,2824
23613,ZMYND8,2825
5592,PRKG1,2826
6048,RNF5,2827
5311,PKD2,2828
10456,HAX1,2829
7168,TPM1,2830
7220,TRPC1,2831
7137,TNNI3,2832
23241,PACS2,2833
1674,DES,2834
6000,RGS7,2835
10052,GJC1,2836
27134,TJP3,2837
119,ADD2,2838
6794,STK11,2839
5346,PLIN1,2840
29904,EEF2K,2841
6261,RYR1,2842
54665,RSBN1,2843
55869,HDAC8,2844
5725,PTBP1,2845
2990,GUSB,2846
7490,WT1,2847
3991,LIPE,2848
7054,TH,2849
6616,SNAP25,2850
3156,HMGCR,2851
4255,MGMT,2852
490,ATP2B1,2853
1365,CLDN3,2854
51199,NIN,2855
5569,PKIA,2856
3925,STMN1,2857
3151,HMGN2,2858
3150,HMGN1,2859
6236,RRAD,2860
2890,GRIA1,2861
2893,GRIA4,2862
6514,SLC2A2,2863
15,AANAT,2864
4160,MC4R,2865
1068,CETN1,2866
3706,ITPKA,2867
3707,ITPKB,2868
84687,PPP1R9B,2869
5255,PHKA1,2870
1832,DSP,2871
2997,GYS1,2872
47,ACLY,2873
3709,ITPR2,2874
3708,ITPR1,2875
5778,PTPN7,2876
2115,ETV1,2877
80331,DNAJC5,2878
1390,CREM,2879
6854,SYN2,2880
2569,GABRR1,2881
5906,RAP1A,2882
2812,GP1BB,2883
3936,LCP1,2884
11075,STMN2,2885
2764,GMFB,2886
5140,PDE3B,2887
3184,HNRNPD,2888
5132,PDC,2889
10636,RGS14,2890
6001,RGS10,2891
3757,KCNH2,2892
6476,SI,2893
5142,PDE4B,2894
5144,PDE4D,2895
27232,GNMT,2896
9421,HAND1,2897
790,CAD,2898
5909,RAP1GAP,2899
5127,CDK16,2900
10661,KLF1,2901
3768,KCNJ12,2902
9221,NOLC1,2903
7064,THOP1,2904
7166,TPH1,2905
5801,PTPRR,2906
5208,PFKFB2,2907
10672,GNA13,2908
10369,CACNG2,2909
5698,PSMB9,2910
10499,NCOA2,2911
5699,PSMB10,2912
5567,PRKACB,2913
5570,PKIB,2914
5695,PSMB7,2915
51371,POMP,2916
5694,PSMB6,2917
5693,PSMB5,2918
5691,PSMB3,2919
5689,PSMB1,2920
2091,FBL,2921
6890,TAP1,2922
6891,TAP2,2923
5683,PSMA2,2924
5684,PSMA3,2925
5682,PSMA1,2926
340273,ABCB5,2927
5690,PSMB2,2928
167227,DCP2,2929
5055,SERPINB2,2930
118460,EXOSC6,2931
2645,GCK,2932
5563,PRKAA2,2933
5562,PRKAA1,2934
55716,LMBR1L,2935
7356,SCGB1A1,2936
3933,LCN1,2937
81932,HDHD3,2938
6888,TALDO1,2939
84316,NAA38,2940
6997,TDGF1,2941
130399,ACVR1C,2942
283,ANG,2943
4153,MBL2,2944
4085,MAD2L1,2945
10747,MASP2,2946
5648,MASP1,2947
3848,KRT1,2948
799,CALCR,2949
51305,KCNK9,2950
27030,MLH3,2951
4438,MSH4,2952
9877,ZC3H11A,2953
5395,PMS2,2954
9156,EXO1,2955
8930,MBD4,2956
5378,PMS1,2957
3777,KCNK3,2958
1315,COPB1,2959
6281,S100A10,2960
55187,VPS13D,2961
8567,MADD,2962
112939,NACC1,2963
8841,HDAC3,2964
5290,PIK3CA,2965
10016,PDCD6,2966
29760,BLNK,2967
9414,TJP2,2968
6878,TAF6,2969
829,CAPZA1,2970
84707,BEX2,2971
4975,OMP,2972
1429,CRYZ,2973
1409,CRYAA,2974
23279,NUP160,2975
51013,EXOSC1,2976
1112,FOXN3,2977
7373,COL14A1,2978
8825,LIN7A,2979
64130,LIN7B,2980
1173,AP2M1,2981
260425,MAGI3,2982
817,CAMK2D,2983
9179,AP4M1,2984
55450,CAMK2N1,2985
9630,GNA14,2986
3579,CXCR2,2987
1129,CHRM2,2988
1230,CCR1,2989
3577,CXCR1,2990
6752,SSTR2,2991
4987,OPRL1,2992
116444,GRIN3B,2993
5998,RGS3,2994
5775,PTPN4,2995
2768,GNA12,2996
1013,CDH15,2997
9826,ARHGEF11,2998
53637,S1PR5,2999
8698,S1PR4,3000
8775,NAPA,3001
6915,TBXA2R,3002
23365,ARHGEF12,3003
2782,GNB1,3004
5922,RASA2,3005
5536,PPP5C,3006
1816,DRD5,3007
2840,GPR17,3008
4168,MCF2,3009
1910,EDNRB,3010
9138,ARHGEF1,3011
1903,S1PR3,3012
9294,S1PR2,3013
2767,GNA11,3014
3357,HTR2B,3015
5739,PTGIR,3016
7222,TRPC3,3017
147,ADRA1B,3018
1909,EDNRA,3019
3563,IL3RA,3020
3562,IL3,3021
5982,RFC2,3022
84281,C2orf88,3023
79666,PLEKHF2,3024
4647,MYO7A,3025
2923,PDIA3,3026
6892,TAPBP,3027
5696,PSMB8,3028
63922,CHTF18,3029
3976,LIF,3030
1270,CNTF,3031
133396,IL31RA,3032
9180,OSMR,3033
2065,ERBB3,3034
1489,CTF1,3035
3569,IL6,3036
25977,NECAP1,3037
8715,NOL4,3038
10302,SNAPC5,3039
1627,DBN1,3040
6829,SUPT5H,3041
5216,PFN1,3042
25836,NIPBL,3043
90850,ZNF598,3044
5803,PTPRZ1,3045
1743,DLST,3046
1738,DLD,3047
6710,SPTB,3048
6708,SPTA1,3049
79577,CDC73,3050
309,ANXA6,3051
2638,GC,3052
6406,SEMG1,3053
7051,TGM1,3054
5104,SERPINA5,3055
23291,FBXW11,3056
9024,BRSK2,3057
84446,BRSK1,3058
83461,CDCA3,3059
1618,DAZL,3060
23369,PUM2,3061
26528,DAZAP1,3062
1617,DAZ1,3063
57135,DAZ4,3064
57054,DAZ3,3065
9666,DZIP3,3066
22873,DZIP1,3067
66037,BOLL,3068
28992,MACROD1,3069
401024,FSIP2,3070
161835,FSIP1,3071
3759,KCNJ2,3072
2560,GABRB1,3073
2562,GABRB3,3074
11184,MAP4K1,3075
63898,SH2D4A,3076
84461,NEURL4,3077
276,AMY1A,3078
152015,ROPN1B,3079
83853,ROPN1L,3080
53340,SPA17,3081
894,CCND2,3082
10460,TACC3,3083
5519,PPP2R1B,3084
5523,PPP2R3A,3085
1192,CLIC1,3086
55165,CEP55,3087
23048,FNBP1,3088
3784,KCNQ1,3089
10006,ABI1,3090
26999,CYFIP2,3091
55740,ENAH,3092
4703,NEB,3093
10163,WASF2,3094
54869,EPS8L1,3095
6655,SOS2,3096
29085,PHPT1,3097
84988,PPP1R16A,3098
29947,DNMT3L,3099
27247,NFU1,3100
7957,EPM2A,3101
7290,HIRA,3102
23076,RRP1B,3103
4857,NOVA1,3104
6601,SMARCC2,3105
5093,PCBP1,3106
83547,RILP,3107
1121,CHM,3108
5876,RABGGTB,3109
3313,HSPA9,3110
7096,TLR1,3111
4547,MTTP,3112
29070,CFAP263,3113
283212,KLHL35,3114
11103,KRR1,3115
54972,TMEM132A,3116
23089,PEG10,3117
6478,SIAH2,3118
5016,OVGP1,3119
10156,RASA4,3120
6779,STATH,3121
2538,G6PC1,3122
1070,CETN3,3123
5147,PDE6D,3124
9814,SFI1,3125
56477,CCL28,3126
2826,CCR10,3127
1232,CCR3,3128
27445,PCLO,3129
26059,ERC2,3130
338917,VSX2,3131
1236,CCR7,3132
10563,CXCL13,3133
6364,CCL20,3134
1235,CCR6,3135
6368,CCL23,3136
6367,CCL22,3137
1233,CCR4,3138
6363,CCL19,3139
6370,CCL25,3140
10803,CCR9,3141
6369,CCL24,3142
10850,CCL27,3143
10344,CCL26,3144
157773,C8orf48,3145
9540,TP53I3,3146
65991,FUNDC2,3147
9400,RECQL5,3148
10919,EHMT2,3149
9672,SDC3,3150
23316,CUX2,3151
55290,BRF2,3152
5934,RBL2,3153
6621,SNAPC4,3154
2972,BRF1,3155
10621,POLR3F,3156
9330,GTF3C3,3157
9328,GTF3C5,3158
9329,GTF3C4,3159
4775,NFATC3,3160
3148,HMGB2,3161
2077,ERF,3162
8120,AP3B2,3163
8546,AP3B1,3164
1131,CHRM3,3165
7133,TNFRSF1B,3166
6571,SLC18A2,3167
6845,VAMP7,3168
64215,DNAJC1,3169
3700,ITIH4,3170
27000,DNAJC2,3171
51182,HSPA14,3172
3337,DNAJB1,3173
50507,NOX4,3174
4803,NGF,3175
4922,NTS,3176
9527,GOSR1,3177
4905,NSF,3178
8615,USO1,3179
55333,SYNJ2BP,3180
85021,REPS1,3181
5899,RALB,3182
10522,DEAF1,3183
26173,INTS1,3184
2889,RAPGEF1,3185
10235,RASGRP2,3186
54922,RASIP1,3187
115727,RASGRP4,3188
266747,RGL4,3189
9771,RAPGEF5,3190
9693,RAPGEF2,3191
54518,APBB1IP,3192
11124,FAF1,3193
22821,RASA3,3194
4544,MTNR1B,3195
1314,COPA,3196
55737,VPS35,3197
5297,PI4KA,3198
59345,GNB4,3199
10949,HNRNPA0,3200
81618,ITM2C,3201
9248,GPR50,3202
10130,PDIA6,3203
2773,GNAI3,3204
55616,ASAP3,3205
404093,CUEDC1,3206
51808,PHAX,3207
9939,RBM8A,3208
1406,CRX,3209
8092,ALX1,3210
4116,MAGOH,3211
474,ATOH1,3212
131450,CD200R1,3213
4345,CD200,3214
8994,LIMD1,3215
10114,HIPK3,3216
11102,RPP14,3217
4204,MECP2,3218
8504,PEX3,3219
9784,SNX17,3220
10053,AP1M2,3221
255738,PCSK9,3222
5196,PF4,3223
2224,FDPS,3224
2260,FGFR1,3225
11055,ZPBP,3226
7783,ZP2,3227
7258,TSPY1,3228
1917,EEF1A2,3229
3559,IL2RA,3230
3560,IL2RB,3231
3558,IL2,3232
8662,EIF3B,3233
3600,IL15,3234
3601,IL15RA,3235
9363,RAB33A,3236
3575,IL7R,3237
3581,IL9R,3238
3574,IL7,3239
5795,PTPRJ,3240
91319,DERL3,3241
5265,SERPINA1,3242
57030,SLC17A7,3243
6568,SLC17A1,3244
79582,SPAG16,3245
9576,SPAG6,3246
644890,MEIG1,3247
3543,IGLL1,3248
55755,CDK5RAP2,3249
28986,MAGEH1,3250
9882,TBC1D4,3251
59343,SENP2,3252
57519,STARD9,3253
20,ABCA2,3254
27148,STK36,3255
8851,CDK5R1,3256
80279,CDK5RAP3,3257
58477,SRPRB,3258
51654,CDK5RAP1,3259
51010,EXOSC3,3260
8048,CSRP3,3261
23085,ERC1,3262
8500,PPFIA1,3263
22999,RIMS1,3264
8497,PPFIA4,3265
8499,PPFIA2,3266
8541,PPFIA3,3267
8927,BSN,3268
92421,CHMP4C,3269
54862,CC2D1A,3270
26133,TRPC4AP,3271
10017,BCL2L10,3272
2081,ERN1,3273
3738,KCNA3,3274
4170,MCL1,3275
7416,VDAC1,3276
291,SLC25A4,3277
8996,NOL3,3278
599,BCL2L2,3279
11040,PIM2,3280
415116,PIM3,3281
5292,PIM1,3282
6196,RPS6KA2,3283
9252,RPS6KA5,3284
1513,CTSK,3285
5275,SERPINB13,3286
6678,SPARC,3287
6317,SERPINB3,3288
57549,IGSF9,3289
5129,CDK18,3290
10484,SEC23A,3291
23097,CDK19,3292
22955,SCMH1,3293
6095,RORA,3294
79365,BHLHE41,3295
7026,NR2F2,3296
10518,CIB2,3297
11331,PHB2,3298
4342,MOS,3299
3400,ID4,3300
56676,ASCL3,3301
23203,PMPCA,3302
9512,PMPCB,3303
10766,TOB2,3304
51755,CDK12,3305
8621,CDK13,3306
8558,CDK10,3307
5128,CDK17,3308
23424,TDRD7,3309
5218,CDK14,3310
219771,CCNY,3311
4756,NEO1,3312
9423,NTN1,3313
4917,NTN3,3314
5306,PITPNA,3315
525,ATP6V1B1,3316
9722,NOS1AP,3317
8224,SYN3,3318
138429,PIP5KL1,3319
8395,PIP5K1B,3320
5267,SERPINA4,3321
1476,CSTB,3322
1471,CST3,3323
8419,BFSP2,3324
631,BFSP1,3325
10893,MMP24,3326
8514,KCNAB2,3327
29986,SLC39A2,3328
3737,KCNA2,3329
10952,SEC61B,3330
84100,ARL6,3331
23471,TRAM1,3332
11231,SEC63,3333
57405,SPC25,3334
80344,DCAF11,3335
1642,DDB1,3336
10481,HOXB13,3337
23617,TSSK2,3338
7706,TRIM25,3339
54622,ARL15,3340
9737,GPRASP1,3341
27289,RND1,3342
23654,PLXNB2,3343
5361,PLXNA1,3344
91544,UBXN11,3345
8153,RND2,3346
4223,MEOX2,3347
390,RND3,3348
2332,FMR1,3349
6282,S100A11,3350
4192,MDK,3351
8493,PPM1D,3352
10891,PPARGC1A,3353
4602,MYB,3354
115509,ZNF689,3355
3001,GZMA,3356
7150,TOP1,3357
6741,SSB,3358
56998,CTNNBIP1,3359
2010,EMD,3360
79656,BEND5,3361
6934,TCF7L2,3362
200186,CRTC2,3363
5534,PPP3R1,3364
6647,SOD1,3365
2566,GABRG2,3366
10231,RCAN2,3367
23770,FKBP8,3368
23523,CABIN1,3369
2280,FKBP1A,3370
51778,MYOZ2,3371
91977,MYOZ3,3372
2561,GABRB2,3373
2554,GABRA1,3374
5532,PPP3CB,3375
6546,SLC8A1,3376
6547,SLC8A3,3377
6543,SLC8A2,3378
5533,PPP3CC,3379
6648,SOD2,3380
55777,MBD5,3381
10020,GNE,3382
4689,NCF4,3383
8972,MGAM,3384
2548,GAA,3385
114088,TRIM9,3386
4607,MYBPC3,3387
10489,LRRC41,3388
4650,MYO9B,3389
79369,B3GNT4,3390
10678,B3GNT2,3391
29071,C1GALT1C1,3392
252995,FNDC5,3393
5805,PTS,3394
83715,ESPN,3395
1527,TEX28,3396
5130,PCYT1A,3397
23002,DAAM1,3398
3123,HLA-DRB1,3399
3122,HLA-DRA,3400
1485,CTAG1B,3401
3108,HLA-DMA,3402
3126,HLA-DRB4,3403
3127,HLA-DRB5,3404
2920,CXCL2,3405
339965,CCDC158,3406
9873,FCHSD2,3407
56904,SH3GLB2,3408
26086,GPSM1,3409
7286,TUFT1,3410
24144,TFIP11,3411
90019,SYT8,3412
10492,SYNCRIP,3413
7442,TRPV1,3414
57689,LRRC4C,3415
22854,NTNG1,3416
23788,MTCH2,3417
4982,TNFRSF11B,3418
8190,MIA,3419
259,AMBP,3420
90070,LACRT,3421
2162,F13A1,3422
116844,LRG1,3423
9507,ADAMTS4,3424
6387,CXCL12,3425
6863,TAC1,3426
4907,NT5E,3427
5549,PRELP,3428
5068,REG3A,3429
1311,COMP,3430
164656,TMPRSS6,3431
3082,HGF,3432
11226,GALNT6,3433
4018,LPA,3434
6383,SDC2,3435
712,C1QA,3436
4099,MAG,3437
1292,COL6A2,3438
23390,ZDHHC17,3439
6284,S100A13,3440
784,CACNB3,3441
773,CACNA1A,3442
9899,SV2B,3443
10062,NR1H3,3444
2246,FGF1,3445
3661,IRF3,3446
85439,STON2,3447
65125,WNK1,3448
26249,KLHL3,3449
2054,STX2,3450
6809,STX3,3451
7021,TFAP2B,3452
6810,STX4,3453
6449,SGTA,3454
2209,FCGR1A,3455
6404,SELPLG,3456
6521,SLC4A1,3457
118788,PIK3AP1,3458
5296,PIK3R2,3459
7846,TUBA1A,3460
3059,HCLS1,3461
933,CD22,3462
5450,POU2AF1,3463
930,CD19,3464
6010,RHO,3465
6295,SAG,3466
6011,GRK1,3467
2870,GRK6,3468
2792,GNGT1,3469
5741,PTH,3470
2796,GNRH1,3471
2641,GCG,3472
885,CCK,3473
5443,POMC,3474
6343,SCT,3475
183,AGT,3476
5697,PYY,3477
4852,NPY,3478
2520,GAST,3479
55617,TASP1,3480
2957,GTF2A1,3481
8939,FUBP3,3482
7965,AIMP2,3483
51107,APH1A,3484
83464,APH1B,3485
55851,PSENEN,3486
10972,TMED10,3487
29970,SCHIP1,3488
4771,NF2,3489
9413,ENTREP1,3490
9531,BAG3,3491
8685,MARCO,3492
92304,SCGB3A1,3493
117156,SCGB3A2,3494
8819,SAP30,3495
4084,MXD1,3496
29115,SAP30BP,3497
5947,RBP1,3498
84312,BRMS1L,3499
3621,ING1,3500
5931,RBBP7,3501
25855,BRMS1,3502
7036,TFR2,3503
7037,TFRC,3504
10763,NES,3505
116840,CNTROB,3506
54840,APTX,3507
1130,LYST,3508
100506164,HSFX1,3509
285,ANGPT2,3510
51378,ANGPT4,3511
5020,OXT,3512
5550,PREP,3513
64776,CFAP68,3514
50617,ATP6V0A4,3515
5213,PFKM,3516
23545,ATP6V0A2,3517
65993,MRPS34,3518
2978,GUCA1A,3519
3000,GUCY2D,3520
2979,GUCA1B,3521
2986,GUCY2F,3522
10240,MRPS31,3523
2177,FANCD2,3524
7520,XRCC5,3525
11277,TREX1,3526
64421,DCLRE1C,3527
8243,SMC1A,3528
9656,MDC1,3529
5830,PEX5,3530
5932,RBBP8,3531
6009,RHEB,3532
9521,EEF1E1,3533
55627,SMPD4,3534
4436,MSH2,3535
23498,HAAO,3536
2571,GAD1,3537
6610,SMPD2,3538
83990,BRIP1,3539
84444,DOT1L,3540
8028,MLLT10,3541
50512,PODXL2,3542
51752,ERAP1,3543
2023,ENO1,3544
23287,AGTPBP1,3545
3297,HSF1,3546
6483,ST3GAL2,3547
10073,SNUPN,3548
59307,SIGIRR,3549
27190,IL17B,3550
11065,UBE2C,3551
3098,HK1,3552
57827,C6orf47,3553
2029,ENSA,3554
4134,MAP4,3555
374291,NDUFS7,3556
2027,ENO3,3557
25953,PNKD,3558
57551,TAOK1,3559
4139,MARK1,3560
9344,TAOK2,3561
51347,TAOK3,3562
3996,LLGL1,3563
65057,ACD,3564
8310,ACOX3,3565
51,ACOX1,3566
6342,SCP2,3567
116085,SLC22A12,3568
55867,SLC22A11,3569
859,CAV3,3570
1675,CFD,3571
5345,SERPINF2,3572
84064,HDHD2,3573
84033,OBSCN,3574
4620,MYH2,3575
286,ANK1,3576
287,ANK2,3577
7273,TTN,3578
1234,CCR5,3579
9821,RB1CC1,3580
4738,NEDD8,3581
1630,DCC,3582
3778,KCNMA1,3583
64780,MICAL1,3584
23162,MAPK8IP3,3585
1464,CSPG4,3586
8835,SOCS2,3587
7145,TNS1,3588
5794,PTPRH,3589
23637,RABGAP1,3590
10498,CARM1,3591
32,ACACB,3592
31,ACACA,3593
5564,PRKAB1,3594
5571,PRKAG1,3595
3952,LEP,3596
51719,CAB39,3597
5565,PRKAB2,3598
53632,PRKAG3,3599
2898,GRIK2,3600
23421,ITGB3BP,3601
57062,DDX24,3602
9112,MTA1,3603
90427,BMF,3604
1603,DAD1,3605
9514,GAL3ST1,3606
410,ARSA,3607
5204,PFDN5,3608
10471,PFDN6,3609
79869,CPSF7,3610
10521,DDX17,3611
9189,ZBED1,3612
30837,SOCS7,3613
9667,SAFB2,3614
56243,KIAA1217,3615
7597,ZBTB25,3616
6133,RPL9,3617
57556,SEMA6A,3618
4953,ODC1,3619
4947,OAZ2,3620
4946,OAZ1,3621
8807,IL18RAP,3622
3606,IL18,3623
962,CD48,3624
55054,ATG16L1,3625
9474,ATG5,3626
399,RHOH,3627
6484,ST3GAL4,3628
2237,FEN1,3629
86,ACTL6A,3630
10083,USH1C,3631
64072,CDH23,3632
83878,USHBP1,3633
257629,ANKS4B,3634
124590,USH1G,3635
4148,MATN3,3636
8785,MATN4,3637
9456,HOMER1,3638
6491,STIL,3639
1066,CES1,3640
1879,EBF1,3641
5079,PAX5,3642
2867,FFAR2,3643
7350,UCP1,3644
1149,CIDEA,3645
7351,UCP2,3646
3040,HBA2,3647
51327,AHSP,3648
3046,HBE1,3649
1368,CPM,3650
3043,HBB,3651
9188,DDX21,3652
6814,STXBP3,3653
6813,STXBP2,3654
8431,NR0B2,3655
6636,SNRPF,3656
6637,SNRPG,3657
6635,SNRPE,3658
2117,ETV3,3659
6634,SNRPD3,3660
6633,SNRPD2,3661
6632,SNRPD1,3662
25929,GEMIN5,3663
55661,DDX27,3664
3620,IDO1,3665
7167,TPI1,3666
7419,VDAC3,3667
25930,PTPN23,3668
617,BCS1L,3669
54903,MKS1,3670
56674,TMEM9B,3671
1787,TRDMT1,3672
5551,PRF1,3673
51454,GULP1,3674
7644,ZNF91,3675
1635,DCTD,3676
79959,CEP76,3677
135250,RAET1E,3678
51465,UBE2J1,3679
329,BIRC2,3680
60681,FKBP10,3681
117177,RAB3IP,3682
51762,RAB8B,3683
