GeneID1,GeneID2,weight
6464,5295,1.0
6464,5777,1.0
6464,867,1.0
6464,3932,1.0
6464,1445,1.0
6464,5578,1.0
6464,5979,1.0
6464,2064,1.0
6464,2324,1.0
6464,3691,1.0
6464,7535,1.0
6464,55824,1.0
6464,9846,1.0
6464,2185,1.0
6464,919,1.0
6464,1398,1.0
6464,2214,1.0
6464,3937,1.0
6464,7409,1.0
6464,916,1.0
6464,10451,1.0
6464,3717,1.0
6464,2690,1.0
6464,800,1.0
6464,4914,1.0
6464,4233,1.0
6464,7006,1.0
6464,2549,1.0
6464,4804,1.0
6464,5781,1.0
6464,558,1.0
6464,1399,1.0
6464,4915,1.0
6464,1003,1.0
6464,1441,1.0
6464,3635,1.0
6464,1439,1.0
6464,634,1.0
6464,3566,1.0
6464,2057,1.0
6464,4352,1.0
6464,780,1.0
6464,5159,1.0
6464,1969,1.0
6464,613,1.0
6464,2321,1.0
6464,7010,1.0
6464,3791,1.0
6464,6777,1.0
6464,6776,1.0
6464,1605,1.0
6464,2059,1.0
6464,6850,1.0
6464,4486,1.0
6464,2886,1.0
6464,4921,1.0
6464,3636,1.0
6464,1796,1.0
6464,9261,1.0
6464,2212,1.0
6464,4869,1.0
6464,2066,1.0
6464,10603,1.0
6464,4916,1.0
6464,3561,1.0
6464,2065,1.0
6464,11184,1.0
6464,6655,1.0
6464,2889,1.0
6464,2260,1.0
6464,3560,1.0
6464,3558,1.0
6464,5296,1.0
6464,933,1.0
6464,79801,1.0
6464,1436,1.0
6464,4058,1.0
6464,4311,1.0
6464,238,1.0
6464,602,1.0
6671,6667,1.0
6671,51341,1.0
6671,1869,1.0
8863,6667,1.0
8863,406,1.0
8863,1454,1.0
8863,1453,1.0
8863,1407,1.0
8863,9575,1.0
8863,8864,1.0
8863,5187,1.0
8863,1408,1.0
1457,5788,1.0
1457,10971,1.0
1457,6749,1.0
1457,801,1.0
1457,466,1.0
1457,5970,1.0
1457,1387,1.0
1457,1499,1.0
1457,672,1.0
1457,3725,1.0
1457,3183,1.0
1457,7153,1.0
1457,7343,1.0
1457,6667,1.0
1457,4609,1.0
1457,3091,1.0
1457,1958,1.0
1457,4208,1.0
1457,3065,1.0
1457,3066,1.0
1457,5371,1.0
1457,3159,1.0
1457,7157,1.0
1457,8473,1.0
1457,6303,1.0
1457,6696,1.0
1457,3667,1.0
1457,2596,1.0
1457,637,1.0
1457,3897,1.0
1457,50848,1.0
1457,999,1.0
1457,405,1.0
1457,6711,1.0
1457,4149,1.0
1457,5058,1.0
1457,1855,1.0
1457,1386,1.0
1457,7465,1.0
1457,7421,1.0
1457,2353,1.0
1457,8091,1.0
1457,10428,1.0
1457,55690,1.0
1457,19,1.0
1457,9150,1.0
1457,5241,1.0
1457,1978,1.0
1457,1026,1.0
1457,11244,1.0
1457,7529,1.0
1457,5300,1.0
1457,5664,1.0
1457,857,1.0
1457,3163,1.0
1457,6622,1.0
1457,653361,1.0
1457,983,1.0
1457,3486,1.0
1457,2821,1.0
1457,7448,1.0
1457,8894,1.0
1457,8893,1.0
1457,3428,1.0
1457,7184,1.0
1457,3320,1.0
1457,2247,1.0
1457,4691,1.0
1457,921,1.0
1457,5511,1.0
1457,7454,1.0
1457,4792,1.0
1457,6804,1.0
1457,4617,1.0
1457,84152,1.0
1457,39,1.0
1457,3603,1.0
1457,5770,1.0
1457,6722,1.0
1457,407,1.0
1457,1482,1.0
1457,3958,1.0
1457,11140,1.0
1457,1983,1.0
1457,1649,1.0
1457,7518,1.0
1457,10808,1.0
1457,1460,1.0
1457,7054,1.0
1457,4255,1.0
1457,3925,1.0
1457,6236,1.0
1457,2997,1.0
1457,1390,1.0
1457,2569,1.0
1457,2764,1.0
1457,10661,1.0
1457,9221,1.0
1457,5684,1.0
1457,8841,1.0
1457,23316,1.0
1457,2972,1.0
1457,6571,1.0
1457,11124,1.0
1457,7258,1.0
1457,8996,1.0
1457,4602,1.0
1457,7150,1.0
1457,6934,1.0
1457,2246,1.0
1457,3059,1.0
1457,2957,1.0
1457,3297,1.0
1457,31,1.0
1457,5621,1.0
1457,2288,1.0
1457,2570,1.0
1457,5048,1.0
1457,3217,1.0
1457,10287,1.0
1457,7515,1.0
1457,10923,1.0
1457,328,1.0
1457,3978,1.0
1457,2287,1.0
1457,409,1.0
1457,715,1.0
1457,9616,1.0
1457,1212,1.0
1457,2312,1.0
1457,4613,1.0
1457,5728,1.0
1457,6689,1.0
1457,7504,1.0
1457,8674,1.0
1457,845,1.0
1457,994,1.0
1457,51177,1.0
1457,5685,1.0
1457,1857,1.0
1457,9049,1.0
1457,2153,1.0
1457,5504,1.0
1457,3660,1.0
1457,2079,1.0
1457,55502,1.0
1457,835,1.0
1457,6125,1.0
1457,26353,1.0
1457,11036,1.0
1457,361,1.0
1457,5176,1.0
1457,4150,1.0
1457,1936,1.0
1457,931,1.0
1457,9158,1.0
1457,4676,1.0
1457,5303,1.0
1457,6473,1.0
1457,5905,1.0
1457,54926,1.0
1457,1933,1.0
1457,10749,1.0
1457,55814,1.0
1457,3181,1.0
595,2099,1.0
595,367,1.0
595,801,1.0
595,1499,1.0
595,672,1.0
595,5111,1.0
595,2033,1.0
595,6667,1.0
595,5933,1.0
595,5925,1.0
595,5566,1.0
595,8452,1.0
595,8850,1.0
595,7249,1.0
595,1019,1.0
595,9978,1.0
595,1027,1.0
595,55388,1.0
595,1026,1.0
595,1021,1.0
595,2932,1.0
595,6774,1.0
595,10270,1.0
595,4605,1.0
595,7068,1.0
595,5981,1.0
595,7067,1.0
595,8648,1.0
595,8202,1.0
595,56654,1.0
595,8841,1.0
595,5934,1.0
595,861,1.0
595,51191,1.0
595,6872,1.0
595,9988,1.0
595,3429,1.0
595,3642,1.0
595,23582,1.0
80063,9869,1.0
80063,6667,1.0
80063,4152,1.0
5928,9759,1.0
5928,1387,1.0
5928,6670,1.0
5928,672,1.0
5928,8932,1.0
5928,6667,1.0
5928,3065,1.0
5928,3066,1.0
5928,5925,1.0
5928,6839,1.0
5928,2547,1.0
5928,10002,1.0
5928,25942,1.0
5928,8841,1.0
5928,8819,1.0
5928,5947,1.0
5928,84312,1.0
5928,3621,1.0
5928,5931,1.0
5928,25855,1.0
5928,9112,1.0
5928,23013,1.0
5928,9219,1.0
5928,53615,1.0
5928,6184,1.0
5928,22907,1.0
5928,8208,1.0
5928,121536,1.0
914,5788,1.0
914,2534,1.0
914,3956,1.0
914,6667,1.0
914,966,1.0
914,30011,1.0
914,3932,1.0
914,920,1.0
914,921,1.0
914,919,1.0
914,9051,1.0
914,23607,1.0
914,4084,1.0
914,962,1.0
914,10421,1.0
914,963,1.0
914,965,1.0
3091,367,1.0
3091,1387,1.0
3091,1499,1.0
3091,3725,1.0
3091,2033,1.0
3091,6667,1.0
3091,1457,1.0
3091,3065,1.0
3091,5595,1.0
3091,7157,1.0
3091,7428,1.0
3091,3164,1.0
3091,406,1.0
3091,405,1.0
3091,4149,1.0
3091,10987,1.0
3091,10956,1.0
3091,1029,1.0
3091,6774,1.0
3091,3320,1.0
3091,8648,1.0
3091,4193,1.0
3091,10499,1.0
3091,9112,1.0
3091,8260,1.0
3091,84779,1.0
3091,10370,1.0
3091,328,1.0
3091,55662,1.0
3091,391104,1.0
3091,4692,1.0
3091,5688,1.0
3091,54583,1.0
3091,64344,1.0
3091,5187,1.0
3091,80705,1.0
3091,5230,1.0
3091,112399,1.0
3091,25950,1.0
3091,9915,1.0
3091,7818,1.0
3091,112398,1.0
3091,6759,1.0
6663,7329,1.0
6663,3725,1.0
6663,6667,1.0
6663,7341,1.0
6663,3096,1.0
6663,5080,1.0
6663,1050,1.0
6663,5396,1.0
6663,6612,1.0
6663,6613,1.0
6663,1749,1.0
6663,5077,1.0
6663,5455,1.0
6663,3087,1.0
6663,3200,1.0
6663,5454,1.0
6663,9111,1.0
6663,3221,1.0
6663,10215,1.0
6663,5460,1.0
6663,4222,1.0
6663,1959,1.0
6663,6938,1.0
6663,51450,1.0
6663,60529,1.0
6663,8433,1.0
1958,5970,1.0
1958,1387,1.0
1958,3725,1.0
1958,2033,1.0
1958,6667,1.0
1958,1457,1.0
1958,7157,1.0
1958,1051,1.0
1958,1029,1.0
1958,4773,1.0
1958,5684,1.0
1958,5307,1.0
1958,4664,1.0
1958,4665,1.0
10291,4088,1.0
10291,6667,1.0
10291,57154,1.0
10291,10915,1.0
10291,10946,1.0
10291,8175,1.0
2516,367,1.0
2516,1499,1.0
2516,3725,1.0
2516,2959,1.0
2516,6667,1.0
2516,5594,1.0
2516,30812,1.0
2516,4800,1.0
2516,8554,1.0
2516,55809,1.0
2516,6604,1.0
2516,8721,1.0
2516,4791,1.0
2516,8648,1.0
2516,2626,1.0
2516,6662,1.0
2516,8204,1.0
2516,5307,1.0
2516,55629,1.0
2516,115950,1.0
2516,190,1.0
2516,5629,1.0
2516,6657,1.0
2516,9095,1.0
57708,6667,1.0
57708,3065,1.0
6874,6667,1.0
6874,3064,1.0
6874,23468,1.0
6874,6880,1.0
6874,1390,1.0
6874,6878,1.0
6874,2957,1.0
6874,6872,1.0
6874,6882,1.0
6874,6881,1.0
6874,2958,1.0
6874,6883,1.0
6874,196,1.0
6874,6877,1.0
6874,6879,1.0
6874,6873,1.0
6874,129685,1.0
6874,11335,1.0
6874,11016,1.0
2100,2099,1.0
2100,7533,1.0
2100,6714,1.0
2100,801,1.0
2100,4088,1.0
2100,6667,1.0
2100,4089,1.0
2100,4087,1.0
2100,9612,1.0
2100,9611,1.0
2100,6720,1.0
2100,8554,1.0
2100,27043,1.0
2100,207,1.0
2100,10401,1.0
2100,6605,1.0
2100,23054,1.0
2100,3932,1.0
2100,11214,1.0
2100,805,1.0
2100,808,1.0
2100,6776,1.0
2100,3275,1.0
2100,8648,1.0
2100,8202,1.0
2100,7709,1.0
2100,4085,1.0
2100,10891,1.0
2100,5020,1.0
2100,8431,1.0
2100,30836,1.0
2100,8204,1.0
2100,5469,1.0
2100,5600,1.0
2100,57109,1.0
2100,55629,1.0
2100,10957,1.0
2100,190,1.0
2100,8805,1.0
2100,55062,1.0
2100,29893,1.0
2100,2872,1.0
2100,64210,1.0
2100,9584,1.0
2100,135112,1.0
2100,10286,1.0
2100,79039,1.0
2100,286827,1.0
3172,2099,1.0
3172,7329,1.0
3172,1387,1.0
3172,4088,1.0
3172,6667,1.0
3172,4089,1.0
3172,4087,1.0
3172,7025,1.0
3172,7157,1.0
3172,6721,1.0
3172,10987,1.0
3172,2308,1.0
3172,1432,1.0
3172,23054,1.0
3172,6927,1.0
3172,8648,1.0
3172,10499,1.0
3172,5563,1.0
3172,10891,1.0
3172,8431,1.0
3172,10923,1.0
3172,8204,1.0
3172,9282,1.0
3172,7182,1.0
3172,5469,1.0
3172,9326,1.0
3172,55629,1.0
3172,10957,1.0
3172,4878,1.0
3172,5629,1.0
3172,8805,1.0
3172,51102,1.0
3172,29982,1.0
3172,133522,1.0
3172,23411,1.0
4208,10014,1.0
4208,9759,1.0
4208,2033,1.0
4208,6667,1.0
4208,1457,1.0
4208,4209,1.0
4208,4087,1.0
4208,1432,1.0
4208,4851,1.0
4208,983,1.0
4208,5598,1.0
4208,891,1.0
4208,7003,1.0
4208,2626,1.0
4208,10499,1.0
4208,117581,1.0
4208,54345,1.0
4208,245806,1.0
4208,9686,1.0
4209,10971,1.0
4209,10014,1.0
4209,9759,1.0
4209,2033,1.0
4209,6667,1.0
4209,4208,1.0
4209,4205,1.0
4209,5598,1.0
4209,840,1.0
4209,4773,1.0
4209,23523,1.0
3065,367,1.0
3065,9869,1.0
3065,7329,1.0
3065,5970,1.0
3065,1387,1.0
3065,1616,1.0
3065,6670,1.0
3065,672,1.0
3065,7153,1.0
3065,5111,1.0
3065,8932,1.0
3065,1459,1.0
3065,1643,1.0
3065,6667,1.0
3065,1457,1.0
3065,5928,1.0
3065,3091,1.0
3065,57708,1.0
3065,3066,1.0
3065,4087,1.0
3065,9612,1.0
3065,7704,1.0
3065,5371,1.0
3065,6886,1.0
3065,5933,1.0
3065,54880,1.0
3065,7157,1.0
3065,4654,1.0
3065,5925,1.0
3065,8726,1.0
3065,999,1.0
3065,5467,1.0
3065,163126,1.0
3065,51588,1.0
3065,10401,1.0
3065,2290,1.0
3065,6839,1.0
3065,7629,1.0
3065,26959,1.0
3065,10771,1.0
3065,7050,1.0
3065,864,1.0
3065,2122,1.0
3065,60436,1.0
3065,2146,1.0
3065,5987,1.0
3065,1487,1.0
3065,51317,1.0
3065,10524,1.0
3065,699,1.0
3065,6774,1.0
3065,863,1.0
3065,862,1.0
3065,10628,1.0
3065,10002,1.0
3065,4792,1.0
3065,3364,1.0
3065,5883,1.0
3065,5984,1.0
3065,5981,1.0
3065,10284,1.0
3065,25942,1.0
3065,10320,1.0
3065,4790,1.0
3065,6299,1.0
3065,4193,1.0
3065,991,1.0
3065,1105,1.0
3065,6304,1.0
3065,1108,1.0
3065,23493,1.0
3065,23028,1.0
3065,5906,1.0
3065,8841,1.0
3065,5519,1.0
3065,29947,1.0
3065,5934,1.0
3065,7026,1.0
3065,11331,1.0
3065,8819,1.0
3065,5947,1.0
3065,84312,1.0
3065,3621,1.0
3065,5931,1.0
3065,25855,1.0
3065,9112,1.0
3065,10521,1.0
3065,602,1.0
3065,23013,1.0
3065,3516,1.0
3065,53615,1.0
3065,1786,1.0
3065,546,1.0
3065,701,1.0
3065,8462,1.0
3065,328,1.0
3065,5757,1.0
3065,2287,1.0
3065,8521,1.0
3065,55662,1.0
3065,6773,1.0
3065,5245,1.0
3065,55806,1.0
3065,64426,1.0
3065,22907,1.0
3065,5926,1.0
3065,10856,1.0
3065,7155,1.0
3065,9184,1.0
3065,29843,1.0
3065,9734,1.0
3065,126272,1.0
3065,3090,1.0
3065,9643,1.0
3065,7164,1.0
3065,11176,1.0
3065,57649,1.0
3065,5308,1.0
3065,4100,1.0
3065,5195,1.0
3065,8379,1.0
3065,9425,1.0
3065,23309,1.0
3065,1789,1.0
3065,1788,1.0
3065,8204,1.0
3066,9869,1.0
3066,5970,1.0
3066,1616,1.0
3066,6670,1.0
3066,672,1.0
3066,7153,1.0
3066,11218,1.0
3066,8932,1.0
3066,1459,1.0
3066,6667,1.0
3066,1457,1.0
3066,5928,1.0
3066,3065,1.0
3066,7528,1.0
3066,5371,1.0
3066,7157,1.0
3066,8726,1.0
3066,3475,1.0
3066,999,1.0
3066,5467,1.0
3066,163126,1.0
3066,6839,1.0
3066,22938,1.0
3066,864,1.0
3066,9541,1.0
3066,1487,1.0
3066,51317,1.0
3066,5993,1.0
3066,6774,1.0
3066,5511,1.0
3066,7068,1.0
3066,7067,1.0
3066,84525,1.0
3066,25942,1.0
3066,10320,1.0
3066,6299,1.0
3066,991,1.0
3066,64375,1.0
3066,23186,1.0
3066,11331,1.0
3066,8819,1.0
3066,4084,1.0
3066,5947,1.0
3066,84312,1.0
3066,3621,1.0
3066,5931,1.0
3066,25855,1.0
3066,9112,1.0
3066,5036,1.0
3066,23013,1.0
3066,1786,1.0
3066,55929,1.0
3066,5757,1.0
3066,2287,1.0
3066,55662,1.0
3066,5926,1.0
3066,9184,1.0
3066,8379,1.0
3066,9425,1.0
3066,1789,1.0
3066,8204,1.0
3066,8467,1.0
3066,84168,1.0
3066,150572,1.0
3066,83933,1.0
7528,672,1.0
7528,2033,1.0
7528,6667,1.0
7528,4609,1.0
7528,3066,1.0
7528,1870,1.0
7528,6720,1.0
7528,1871,1.0
7528,8726,1.0
7528,2969,1.0
7528,4851,1.0
7528,22926,1.0
7528,8841,1.0
7528,2280,1.0
7528,8819,1.0
7528,2287,1.0
7528,9406,1.0
7528,23429,1.0
7528,10138,1.0
4089,2099,1.0
4089,367,1.0
4089,10273,1.0
4089,1915,1.0
4089,6625,1.0
4089,6233,1.0
4089,7311,1.0
4089,7314,1.0
4089,7329,1.0
4089,6498,1.0
4089,818,1.0
4089,1387,1.0
4089,1499,1.0
4089,4088,1.0
4089,672,1.0
4089,3725,1.0
4089,3069,1.0
4089,2033,1.0
4089,6996,1.0
4089,4086,1.0
4089,6667,1.0
4089,55729,1.0
4089,2100,1.0
4089,3172,1.0
4089,4087,1.0
4089,5594,1.0
4089,5933,1.0
4089,1051,1.0
4089,4654,1.0
4089,8554,1.0
4089,2335,1.0
4089,7046,1.0
4089,4093,1.0
4089,5989,1.0
4089,6711,1.0
4089,10140,1.0
4089,1442,1.0
4089,10733,1.0
4089,8239,1.0
4089,207,1.0
4089,10139,1.0
4089,2192,1.0
4089,10272,1.0
4089,323,1.0
4089,64777,1.0
4089,8021,1.0
4089,3068,1.0
4089,10363,1.0
4089,114790,1.0
4089,8928,1.0
4089,5576,1.0
4089,4149,1.0
4089,163126,1.0
4089,5678,1.0
4089,5670,1.0
4089,5058,1.0
4089,6988,1.0
4089,3224,1.0
4089,23551,1.0
4089,91,1.0
4089,81788,1.0
4089,10987,1.0
4089,196513,1.0
4089,55802,1.0
4089,6497,1.0
4089,163,1.0
4089,10783,1.0
4089,57510,1.0
4089,10131,1.0
4089,5717,1.0
4089,7030,1.0
4089,1745,1.0
4089,1111,1.0
4089,51588,1.0
4089,57381,1.0
4089,51295,1.0
4089,391,1.0
4089,55872,1.0
4089,221079,1.0
4089,55030,1.0
4089,4205,1.0
4089,65264,1.0
4089,84085,1.0
4089,23090,1.0
4089,5898,1.0
4089,5865,1.0
4089,79753,1.0
4089,4090,1.0
4089,29984,1.0
4089,5603,1.0
4089,3300,1.0
4089,10256,1.0
4089,10457,1.0
4089,55660,1.0
4089,9375,1.0
4089,4435,1.0
4089,7048,1.0
4089,9027,1.0
4089,58486,1.0
4089,10664,1.0
4089,2308,1.0
4089,5575,1.0
4089,100506658,1.0
4089,51176,1.0
4089,9392,1.0
4089,115426,1.0
4089,25925,1.0
4089,3702,1.0
4089,60676,1.0
4089,440275,1.0
4089,9063,1.0
4089,10401,1.0
4089,22800,1.0
4089,3205,1.0
4089,7332,1.0
4089,7750,1.0
4089,51285,1.0
4089,2290,1.0
4089,966,1.0
4089,3726,1.0
4089,3727,1.0
4089,2309,1.0
4089,84932,1.0
4089,8767,1.0
4089,4303,1.0
4089,81629,1.0
4089,83871,1.0
4089,5872,1.0
4089,4893,1.0
4089,7554,1.0
4089,23682,1.0
4089,2737,1.0
4089,1855,1.0
4089,140901,1.0
4089,5880,1.0
4089,1602,1.0
4089,121268,1.0
4089,84206,1.0
4089,54440,1.0
4089,6158,1.0
4089,8878,1.0
4089,56288,1.0
4089,57111,1.0
4089,4855,1.0
4089,8945,1.0
4089,2130,1.0
4089,1386,1.0
4087,2099,1.0
4087,10273,1.0
4087,1915,1.0
4087,10617,1.0
4087,9372,1.0
4087,64750,1.0
4087,10075,1.0
4087,6625,1.0
4087,6233,1.0
4087,54165,1.0
4087,7311,1.0
4087,6498,1.0
4087,1387,1.0
4087,1499,1.0
4087,8312,1.0
4087,4088,1.0
4087,5518,1.0
4087,815,1.0
4087,672,1.0
4087,10657,1.0
4087,3725,1.0
4087,3837,1.0
4087,2033,1.0
4087,6667,1.0
4087,4609,1.0
4087,2100,1.0
4087,3172,1.0
4087,4208,1.0
4087,3065,1.0
4087,4089,1.0
4087,5595,1.0
4087,5594,1.0
4087,5933,1.0
4087,6256,1.0
4087,7157,1.0
4087,3911,1.0
4087,5573,1.0
4087,6016,1.0
4087,7046,1.0
4087,118429,1.0
4087,4093,1.0
4087,10048,1.0
4087,23592,1.0
4087,5069,1.0
4087,11177,1.0
4087,1583,1.0
4087,10274,1.0
4087,9839,1.0
4087,80325,1.0
4087,7266,1.0
4087,5660,1.0
4087,63891,1.0
4087,5714,1.0
4087,10140,1.0
4087,55577,1.0
4087,1442,1.0
4087,8239,1.0
4087,207,1.0
4087,8021,1.0
4087,8928,1.0
4087,163126,1.0
4087,5678,1.0
4087,5058,1.0
4087,23551,1.0
4087,91,1.0
4087,81788,1.0
4087,10987,1.0
4087,6497,1.0
4087,5717,1.0
4087,51588,1.0
4087,57381,1.0
4087,4205,1.0
4087,79753,1.0
4087,29984,1.0
4087,51176,1.0
4087,9392,1.0
4087,10401,1.0
4087,3205,1.0
4087,51285,1.0
4087,2290,1.0
4087,2309,1.0
4087,83871,1.0
4087,7554,1.0
4087,23682,1.0
4087,2737,1.0
4087,1855,1.0
4087,121268,1.0
4087,8878,1.0
4087,56288,1.0
4087,4855,1.0
4087,3239,1.0
4087,3209,1.0
4087,11171,1.0
4087,860,1.0
4087,57559,1.0
4087,28996,1.0
4087,145258,1.0
4087,5901,1.0
4087,8850,1.0
4087,10001,1.0
4087,379,1.0
4087,9459,1.0
4087,55643,1.0
4087,4739,1.0
4087,7138,1.0
4087,7052,1.0
4087,288,1.0
4087,1601,1.0
4087,55223,1.0
4087,5915,1.0
4087,51386,1.0
4087,56956,1.0
4087,10393,1.0
4087,8065,1.0
4087,7592,1.0
4087,51366,1.0
4087,9516,1.0
4087,79640,1.0
4087,26286,1.0
4087,8881,1.0
4087,5494,1.0
4087,10226,1.0
4087,2969,1.0
4087,10956,1.0
4087,29882,1.0
4087,6935,1.0
4087,996,1.0
4087,9972,1.0
4087,5824,1.0
4087,7249,1.0
4087,23054,1.0
4087,23216,1.0
4087,10914,1.0
4087,1154,1.0
4087,5599,1.0
4087,6717,1.0
4087,3656,1.0
4087,1874,1.0
4087,5601,1.0
4087,4005,1.0
4087,3643,1.0
4087,7161,1.0
4087,1019,1.0
4087,51362,1.0
4087,6767,1.0
4087,6208,1.0
4087,4802,1.0
4087,10771,1.0
4087,51586,1.0
4087,162,1.0
4087,23557,1.0
4087,57459,1.0
4087,54680,1.0
4087,2201,1.0
4087,9146,1.0
4087,1778,1.0
4087,22938,1.0
4087,6093,1.0
4087,56850,1.0
4087,55827,1.0
4087,7050,1.0
5591,2908,1.0
5591,3725,1.0
5591,5111,1.0
5591,6667,1.0
5591,7157,1.0
5591,836,1.0
5591,7507,1.0
5591,472,1.0
5591,6117,1.0
5591,6118,1.0
5591,7532,1.0
5591,142,1.0
5591,5580,1.0
5591,207,1.0
5591,2547,1.0
5591,23054,1.0
5591,5599,1.0
5591,3002,1.0
5591,4067,1.0
5591,3146,1.0
5591,25,1.0
5591,8894,1.0
5591,10519,1.0
5591,3320,1.0
5591,7486,1.0
5591,1147,1.0
5591,6722,1.0
5591,4683,1.0
5591,7518,1.0
5591,3148,1.0
5591,7520,1.0
5591,11277,1.0
5591,64421,1.0
5591,3297,1.0
5591,10438,1.0
5591,3608,1.0
5591,3981,1.0
5591,3221,1.0
5591,7391,1.0
5966,801,1.0
5966,5970,1.0
5966,2959,1.0
5966,6908,1.0
5966,6667,1.0
5966,3312,1.0
5966,1997,1.0
5966,5599,1.0
5966,4851,1.0
5966,898,1.0
5966,4792,1.0
5966,4791,1.0
5966,25942,1.0
5966,55922,1.0
5966,4790,1.0
5966,5531,1.0
5966,1326,1.0
5966,4793,1.0
5966,4794,1.0
5966,79155,1.0
9612,2908,1.0
9612,2099,1.0
9612,367,1.0
9612,7531,1.0
9612,6498,1.0
9612,10014,1.0
9612,9759,1.0
9612,5970,1.0
9612,11218,1.0
9612,6667,1.0
9612,5914,1.0
9612,2100,1.0
9612,3065,1.0
9612,7704,1.0
9612,7025,1.0
9612,5371,1.0
9612,6256,1.0
9612,4654,1.0
9612,604,1.0
9612,5451,1.0
9612,3164,1.0
9612,405,1.0
9612,5467,1.0
9612,5915,1.0
9612,23054,1.0
9612,22938,1.0
9612,5916,1.0
9612,2353,1.0
9612,9541,1.0
9612,5465,1.0
9612,862,1.0
9612,6258,1.0
9612,9572,1.0
9612,4605,1.0
9612,4792,1.0
9612,7068,1.0
9612,5468,1.0
9612,1147,1.0
9612,6777,1.0
9612,6776,1.0
9612,7067,1.0
9612,8856,1.0
9612,6722,1.0
9612,4790,1.0
9612,8202,1.0
9612,8841,1.0
9612,7026,1.0
9612,8819,1.0
9612,23013,1.0
9612,3516,1.0
9612,10438,1.0
9612,861,1.0
9612,196,1.0
9612,51564,1.0
9612,6907,1.0
9612,9971,1.0
9612,9139,1.0
9612,7376,1.0
9612,83933,1.0
9611,2908,1.0
9611,2099,1.0
9611,367,1.0
9611,6498,1.0
9611,10014,1.0
9611,6310,1.0
9611,88,1.0
9611,11218,1.0
9611,6667,1.0
9611,5914,1.0
9611,2113,1.0
9611,2100,1.0
9611,7704,1.0
9611,5371,1.0
9611,3064,1.0
9611,604,1.0
9611,5467,1.0
9611,6497,1.0
9611,1602,1.0
9611,10771,1.0
9611,5465,1.0
9611,862,1.0
9611,9572,1.0
9611,9975,1.0
9611,10002,1.0
9611,4605,1.0
9611,7068,1.0
9611,5468,1.0
9611,7067,1.0
9611,2114,1.0
9611,1105,1.0
9611,2874,1.0
9611,23493,1.0
9611,8841,1.0
9611,9666,1.0
9611,4204,1.0
9611,10062,1.0
9611,8819,1.0
9611,23013,1.0
9611,3516,1.0
9611,5757,1.0
9611,5245,1.0
9611,22907,1.0
9611,9734,1.0
9611,10438,1.0
9611,10009,1.0
9611,5134,1.0
9611,6907,1.0
9611,79718,1.0
9611,9139,1.0
9611,7376,1.0
9611,2649,1.0
9611,8820,1.0
9611,10587,1.0
7704,2908,1.0
7704,2099,1.0
7704,1915,1.0
7704,29924,1.0
7704,10014,1.0
7704,9759,1.0
7704,4088,1.0
7704,2033,1.0
7704,6667,1.0
7704,5914,1.0
7704,3065,1.0
7704,9612,1.0
7704,9611,1.0
7704,5371,1.0
7704,6256,1.0
7704,5925,1.0
7704,604,1.0
7704,2274,1.0
7704,975,1.0
7704,5359,1.0
7704,83755,1.0
7704,5366,1.0
7704,3385,1.0
7704,7013,1.0
7704,5717,1.0
7704,7421,1.0
7704,4110,1.0
7704,7186,1.0
7704,11007,1.0
7704,5987,1.0
7704,55722,1.0
7704,80321,1.0
7704,983,1.0
7704,8894,1.0
7704,862,1.0
7704,10628,1.0
7704,27033,1.0
7704,10013,1.0
7704,57670,1.0
7704,5050,1.0
7704,55646,1.0
7704,4215,1.0
7704,25942,1.0
7704,8405,1.0
7704,3569,1.0
7704,1743,1.0
7704,10020,1.0
7704,1149,1.0
7704,186,1.0
7704,1839,1.0
7704,9734,1.0
7704,23309,1.0
7704,51004,1.0
7704,51534,1.0
7704,648,1.0
7704,2624,1.0
7704,57819,1.0
7704,7572,1.0
7704,540,1.0
7704,23149,1.0
7704,51433,1.0
7704,54472,1.0
7704,55339,1.0
7704,2492,1.0
7704,51564,1.0
7704,23641,1.0
7704,8813,1.0
7704,5708,1.0
7704,5873,1.0
7704,2948,1.0
7704,55068,1.0
7704,81890,1.0
7704,55629,1.0
7704,54,1.0
7704,55258,1.0
7704,2623,1.0
7704,81576,1.0
7704,192111,1.0
7704,2653,1.0
7025,2099,1.0
7025,2959,1.0
7025,6667,1.0
7025,3172,1.0
7025,9612,1.0
7025,6256,1.0
7025,7067,1.0
7025,8648,1.0
7025,3670,1.0
7025,196,1.0
7025,9318,1.0
7025,4135,1.0
7025,1936,1.0
7025,64919,1.0
7025,53335,1.0
5595,2099,1.0
5595,6853,1.0
5595,9759,1.0
5595,5605,1.0
5595,1846,1.0
5595,5581,1.0
5595,5327,1.0
5595,6197,1.0
5595,3725,1.0
5595,7343,1.0
5595,6667,1.0
5595,2113,1.0
5595,4609,1.0
5595,3091,1.0
5595,4087,1.0
5595,6886,1.0
5595,7157,1.0
5595,6721,1.0
5595,6720,1.0
5595,1051,1.0
5595,5829,1.0
5595,596,1.0
5595,5900,1.0
5595,408,1.0
5595,5580,1.0
5595,3727,1.0
5595,1432,1.0
5595,5606,1.0
5595,2969,1.0
5595,7249,1.0
5595,5599,1.0
5595,3643,1.0
5595,7050,1.0
5595,1843,1.0
5595,841,1.0
5595,476,1.0
5595,4067,1.0
5595,5894,1.0
5595,3856,1.0
5595,857,1.0
5595,5515,1.0
