geneID,Gene_name,gid
6635,SNRPE,1086
11156,PTP4A3,1087
51194,IPO11,1088
23420,NOMO1,1089
26270,FBXO6,1090
10097,ACTR2,1091
54059,YBEY,1092
26521,TIMM8B,1093
8601,RGS20,1094
112483,SAT2,1095
5317,PKP1,1096
6385,SDC4,1097
7170,TPM3,1098
3106,HLA-B,1099
51109,RDH11,1100
55283,MCOLN3,1101
11321,GPN1,1102
51566,ARMCX3,1103
7013,TERF1,1104
6873,TAF2,1105
4312,MMP1,1106
2920,CXCL2,1107
2525,FUT3,1108
781,CACNA2D1,1109
10211,FLOT1,1110
55970,GNG12,1111
2821,GPI,1112
2266,FGG,1113
3690,ITGB3,1114
26528,DAZAP1,1115
4704,NDUFA9,1116
51103,NDUFAF1,1117
7203,CCT3,1118
10488,CREB3,1119
50489,CD207,1120
6002,RGS12,1121
369,ARAF,1122
122011,CSNK1A1L,1123
9915,ARNT2,1124
81,ACTN4,1125
30836,DNTTIP2,1126
2037,EPB41L2,1127
23564,DDAH2,1128
64969,MRPS5,1129
51116,MRPS2,1130
6921,ELOC,1131
23588,KLHDC2,1132
5037,PEBP1,1133
945,CD33,1134
113174,SAAL1,1135
6790,AURKA,1136
54206,ERRFI1,1137
27242,TNFRSF21,1138
7403,KDM6A,1139
79447,PAGR1,1140
4087,SMAD2,1141
58190,CTDSP1,1142
116931,MED12L,1143
8178,ELL,1144
81556,INTS14,1145
9910,RABGAP1L,1146
55738,ARFGAP1,1147
7328,UBE2H,1148
140432,RNF113B,1149
11222,MRPL3,1150
6209,RPS15,1151
4133,MAP2,1152
332,BIRC5,1153
9230,RAB11B,1154
79740,ZBBX,1155
124220,ZG16B,1156
7220,TRPC1,1157
659,BMPR2,1158
5536,PPP5C,1159
5930,RBBP6,1160
6856,SYPL1,1161
9114,ATP6V0D1,1162
128866,CHMP4B,1163
6118,RPA2,1164
23248,RPRD2,1165
84134,TOMM40L,1166
130507,UBR3,1167
51172,NAGPA,1168
6696,SPP1,1169
25800,SLC39A6,1170
4316,MMP7,1171
79018,GID4,1172
26064,RAI14,1173
2274,FHL2,1174
3428,IFI16,1175
118,ADD1,1176
64210,MMS19,1177
6829,SUPT5H,1178
8498,RANBP3,1179
2519,FUCA2,1180
23324,MAN2B2,1181
5824,PEX19,1182
285315,C3orf33,1183
5597,MAPK6,1184
10390,CEPT1,1185
1871,E2F3,1186
9524,TECR,1187
7037,TFRC,1188
2064,ERBB2,1189
6228,RPS23,1190
6130,RPL7A,1191
4311,MME,1192
55714,TENM3,1193
4610,MYCL,1194
3798,KIF5A,1195
4172,MCM3,1196
10926,DBF4,1197
51343,FZR1,1198
51592,TRIM33,1199
29800,ZDHHC1,1200
9344,TAOK2,1201
8237,USP11,1202
51512,GTSE1,1203
6836,SURF4,1204
2040,STOM,1205
6188,RPS3,1206
7430,EZR,1207
55823,VPS11,1208
7520,XRCC5,1209
10013,HDAC6,1210
2023,ENO1,1211
54107,POLE3,1212
10783,NEK6,1213
5910,RAP1GDS1,1214
11031,RAB31,1215
25895,EEF1AKMT3,1216
8607,RUVBL1,1217
117159,DCD,1218
5521,PPP2R2B,1219
523,ATP6V1A,1220
477,ATP1A2,1221
6137,RPL13,1222
55037,PTCD3,1223
1729,DIAPH1,1224
6249,CLIP1,1225
201254,CENPX,1226
80233,FAAP100,1227
7289,TULP3,1228
64770,CCDC14,1229
55062,WIPI1,1230
79047,KCTD15,1231
57610,RANBP10,1232
80232,WDR26,1233
1278,COL1A2,1234
382,ARF6,1235
57510,XPO5,1236
8737,RIPK1,1237
8887,TAX1BP1,1238
3614,IMPDH1,1239
79877,DCAKD,1240
5747,PTK2,1241
2173,FABP7,1242
231,AKR1B1,1243
84955,NUDCD1,1244
9521,EEF1E1,1245
54361,WNT4,1246
11167,FSTL1,1247
84898,PLXDC2,1248
440712,RHEX,1249
8836,GGH,1250
1147,CHUK,1251
64223,MLST8,1252
808,CALM3,1253
80726,IQCN,1254
392,ARHGAP1,1255
2036,EPB41L1,1256
26073,POLDIP2,1257
1499,CTNNB1,1258
6624,FSCN1,1259
26524,LATS2,1260
51780,KDM3B,1261
4343,MOV10,1262
7332,UBE2L3,1263
7633,ZNF79,1264
9804,TOMM20,1265
65018,PINK1,1266
7114,TMSB4X,1267
5034,P4HB,1268
81567,TXNDC5,1269
741,ZNHIT2,1270
54965,PIGX,1271
93183,PIGM,1272
