diseaseID,GeneID,score
C0002395,8533,-1.4648848
C0002395,8534,-0.070689015
C0002395,8535,-0.097191185
C0002395,8536,-0.15560988
C0002395,8537,0.6016234
C0002395,8538,-0.49504405
C0002395,8539,-0.5893251
C0002395,8540,0.44469833
C0002395,8541,-0.3156961
C0002395,8542,0.8345697
C0002395,8543,-0.18358982
C0002395,8544,0.2239596
C0002395,8545,-1.0660149
C0002395,8546,0.89430505
C0002395,8548,0.04824286
C0002395,8550,-0.00065973215
C0002395,8553,1.5161543
C0002395,8554,0.32290626
C0002395,8555,-0.22736558
C0002395,8556,0.45592064
C0002395,8557,0.55748844
C0002395,8558,-0.002591297
C0002395,8559,-0.24132028
C0002395,8560,0.5943725
C0002395,8562,-0.24415
C0002395,8563,-0.626139
C0002395,8567,-1.4614619
C0002395,8569,0.38266718
C0002395,8570,0.41618556
C0002395,8572,0.3654714
C0002395,8573,0.8171847
C0002395,8574,-0.19499736
C0002395,8575,1.0935156
C0002395,8576,-1.3171843
C0002395,8578,-0.29412675
C0002395,729475,-0.03515823
C0002395,8600,-0.2204902
C0002395,8601,-1.0783713
C0002395,8607,-0.25137162
C0002395,8609,-1.5415579
C0002395,8614,0.8058765
C0002395,8615,0.32282767
C0002395,8618,-1.5096073
C0002395,8620,-0.13776681
C0002395,8621,0.44104362
C0002395,8623,0.67514724
C0002395,8625,0.41257703
C0002395,8626,-0.09089905
C0002395,8631,0.28612638
C0002395,8636,-0.043054655
C0002395,8637,-0.51179457
C0002395,8638,-1.0730888
C0002395,8639,0.74028945
C0002395,8643,0.3159927
C0002395,139716,-0.17559363
C0002395,8644,1.2988085
C0002395,8646,-1.1166694
C0002395,8647,0.9071473
C0002395,8648,0.3341785
C0002395,8650,0.78085816
C0002395,8651,-0.24836162
C0002395,8653,-0.3248883
C0002395,8654,-0.21514747
C0002395,8655,0.29851258
C0002395,8658,-0.26401997
C0002395,8660,0.65811193
C0002395,8661,0.1902473
C0002395,8662,0.10818121
C0002395,8663,-0.18705143
C0002395,8664,-0.1700465
C0002395,8665,0.8788099
C0002395,8666,0.4484211
C0002395,8667,0.3482774
C0002395,8668,-0.30702192
C0002395,8669,0.117761955
C0002395,8671,0.84574187
C0002395,8672,-0.18341516
C0002395,8673,0.18048313
C0002395,8674,0.0022939106
C0002395,8675,-0.1534501
C0002395,8676,-0.014849693
C0002395,8678,-0.1785975
C0002395,8681,-0.47644526
C0002395,8682,0.82556915
C0002395,8685,-0.09978772
C0002395,8692,-0.36623332
C0002395,8693,-0.9119239
C0002395,8697,-0.20289879
C0002395,8698,0.8360493
C0002395,8703,-0.18457839
C0002395,8705,-0.10478069
C0002395,8711,0.22512805
C0002395,8715,-0.11898217
C0002395,8717,-0.50801384
C0002395,8718,0.27012917
C0002395,8720,0.3791548
C0002395,8721,-0.109963834
C0002395,8722,-0.08503853
C0002395,8723,-0.2167086
C0002395,8724,0.47325727
C0002395,8726,-0.3860839
C0002395,8727,-0.90016055
C0002395,8728,0.20592223
C0002395,8729,0.15343124
C0002395,8731,-0.23415641
C0002395,8732,-0.112878144
C0002395,8733,0.58525586
C0002395,8735,0.15604973
C0002395,8736,0.73794013
C0002395,8737,-0.13669498
C0002395,8738,0.9023132
C0002395,8739,-0.49129355
C0002395,8740,0.7193798
C0002395,8741,-0.34729314
C0002395,8742,0.5900037
C0002395,8743,-1.2743335
C0002395,8744,0.18711688
C0002395,8745,-0.08062309
C0002395,8751,-0.028312508
C0002395,8754,0.504797
C0002395,8761,0.22253451
C0002395,8764,0.28915906
C0002395,8766,0.57163906
C0002395,8767,0.57602847
C0002395,8771,-0.6001006
C0002395,8772,0.5968031
C0002395,8773,-0.69756854
C0002395,8774,-0.25853276
C0002395,8775,-0.09097858
C0002395,8777,1.3548613
C0002395,8778,0.2287218
C0002395,8784,0.51043946
C0002395,8785,0.20867953
C0002395,8786,-0.46498036
C0002395,8787,1.109174
C0002395,8788,0.21071753
C0002395,8789,-0.14186668
C0002395,8792,-0.33007443
C0002395,8793,-0.077308625
C0002395,8794,-1.131643
C0002395,8795,0.8664746
C0002395,8796,-0.01544364
C0002395,8797,1.0027822
C0002395,8799,0.559672
C0002395,8800,0.8275261
C0002395,8801,0.7184589
C0002395,8802,0.6622286
C0002395,8803,0.12178923
C0002395,8804,0.14537296
C0002395,8805,0.9919882
C0002395,8807,-0.04700363
C0002395,8808,-0.28576958
C0002395,8809,-1.0227158
C0002395,8811,1.0564836
C0002395,8812,0.4091162
C0002395,8813,0.0585905
C0002395,8814,-1.7912123
C0002395,8815,0.19111677
C0002395,8817,0.20142697
C0002395,8818,0.43141013
C0002395,8819,-0.06484212
C0002395,8820,0.40946645
C0002395,8822,1.0080407
C0002395,8825,0.4294538
C0002395,8826,0.8011095
C0002395,8828,1.2183951
C0002395,8829,-0.2552385
C0002395,8831,1.0433246
C0002395,8832,-0.50208795
C0002395,8833,-0.36286253
C0002395,8834,-0.31498703
C0002395,8835,0.8331386
C0002395,8837,-0.07903891
C0002395,8841,0.8445439
C0002395,8844,0.17953546
C0002395,8848,0.78088284
C0002395,8850,-0.07026963
C0002395,8851,0.72632045
C0002395,8852,0.16500953
C0002395,8853,-0.29818627
C0002395,8856,-0.3902897
C0002395,8858,-0.0022205664
C0002395,8859,-0.17314273
C0002395,8861,0.13192056
C0002395,8862,-0.22750923
C0002395,8863,1.105004
C0002395,8864,-0.60058844
C0002395,8867,0.2367029
C0002395,8870,0.3935436
C0002395,8871,0.2935633
C0002395,8874,0.02956903
C0002395,8875,0.44333172
C0002395,8877,-0.11575245
C0002395,8878,-0.29272118
C0002395,8880,0.7451571
C0002395,8881,-1.509706
C0002395,8883,-0.21249294
C0002395,100049587,-0.7594713
C0002395,8886,-0.034481626
C0002395,8887,-0.014357104
C0002395,8888,0.08415659
C0002395,8890,-0.01107958
C0002395,8891,-0.8032986
C0002395,8892,-0.18927641
C0002395,8893,0.5946606
C0002395,8894,0.15662909
C0002395,8898,0.525752
C0002395,8899,-0.17255715
C0002395,8900,-0.083060384
C0002395,8904,-0.11384548
C0002395,8905,0.737656
C0002395,8906,-0.15948893
C0002395,8907,-0.13194871
C0002395,8908,-0.7608955
C0002395,8910,0.8044252
C0002395,8912,0.83749497
C0002395,8913,0.69067585
C0002395,8914,0.98597085
C0002395,8915,-0.35494405
C0002395,8916,0.31403297
C0002395,8924,0.9722668
C0002395,8925,0.103203505
C0002395,8927,-0.2799287
C0002395,8928,0.56000364
C0002395,8930,0.71541065
C0002395,8932,-0.081624776
C0002395,8935,0.27307075
C0002395,8936,-1.3194871
C0002395,8939,-1.1889181
C0002395,8940,0.8070035
C0002395,8941,-0.051077746
C0002395,8943,0.9637737
C0002395,8945,0.15047717
C0002395,8972,-0.004014943
C0002395,8974,-0.6787597
C0002395,8975,0.33139756
C0002395,8976,-0.8205302
C0002395,8985,0.8032422
C0002395,8986,-0.034791242
C0002395,8987,-1.2351356
C0002395,8988,-0.21745959
C0002395,8991,-0.17370638
C0002395,8992,-0.18838194
C0002395,8994,-0.08210888
C0002395,8995,-0.26908636
C0002395,8996,0.6911161
C0002395,8997,0.61872643
C0002395,8999,-0.24043475
C0002395,9001,-0.06478378
C0002395,9002,0.676473
C0002395,9013,0.36596304
C0002395,9014,-1.1862222
C0002395,9015,-0.58277774
C0002395,9019,0.59002244
C0002395,9020,0.17390785
C0002395,9021,-0.4287873
C0002395,9022,-0.1715494
C0002395,9024,0.7770775
C0002395,9025,0.80213237
C0002395,9026,0.70978194
C0002395,9027,0.33734417
C0002395,9031,-0.1837949
C0002395,9033,-0.16755421
C0002395,9039,-0.21205333
C0002395,9040,-0.1405808
C0002395,9043,-0.4485057
C0002395,9044,-0.48370016
C0002395,9045,0.6292049
C0002395,9046,-0.9727491
C0002395,9047,0.09865978
C0002395,9048,-0.15005682
C0002395,9049,0.4400938
C0002395,9050,0.7112349
C0002395,9051,0.32565498
C0002395,9053,-0.17142664
C0002395,9055,0.37380502
C0002395,9056,-0.09355505
C0002395,9061,-0.047583465
C0002395,9063,-1.1863414
C0002395,9064,0.33293515
C0002395,9066,-0.052343994
C0002395,9068,-0.68146557
C0002395,9069,-0.18820745
C0002395,9070,-0.28626913
C0002395,729967,-0.8002514
C0002395,9073,-0.385698
C0002395,9074,-0.15951079
C0002395,9075,0.0558796
C0002395,9076,-0.10582131
C0002395,9079,-0.12556173
C0002395,9083,-0.24812862
C0002395,9086,-0.27251467
C0002395,9087,-0.21830007
C0002395,9088,0.37344116
C0002395,9091,0.34523985
C0002395,9092,-0.20345548
C0002395,9093,-0.21275173
C0002395,9094,0.7059857
C0002395,9095,0.8636656
C0002395,9098,0.0830276
C0002395,9099,0.5741284
C0002395,9100,-0.6251292
C0002395,9101,0.21521755
C0002395,9104,1.015133
C0002395,9107,-0.53887266
C0002395,9108,-0.1911891
C0002395,9110,0.76591885
C0002395,9111,-1.0001967
C0002395,9112,0.6545346
C0002395,9113,0.5890378
C0002395,9114,-0.11261882
C0002395,9118,-0.4996205
C0002395,9123,0.28060052
C0002395,9124,-0.1343882
C0002395,9126,0.56332636
C0002395,9127,-0.27617407
C0002395,9128,0.4198522
C0002395,9129,-0.03623976
C0002395,9131,1.1133707
C0002395,9132,0.3112379
C0002395,9133,0.32092357
C0002395,9134,0.56313336
C0002395,9135,-0.23109981
C0002395,9136,0.09612355
C0002395,9138,-0.194766
C0002395,9139,-0.4697807
C0002395,9140,-0.1374018
C0002395,9141,-0.32234576
C0002395,9146,-0.09708141
C0002395,9149,0.738207
C0002395,9150,-0.13490596
C0002395,9152,0.9441963
C0002395,9156,0.46252823
C0002395,9158,-0.7059416
C0002395,9159,-0.62051076
C0002395,9166,-0.61955994
C0002395,9167,-0.26629528
C0002395,9168,0.48015985
C0002395,9170,-0.1937908
C0002395,9172,-0.5489418
C0002395,9173,0.47823173
C0002395,9175,0.5958497
C0002395,9179,0.43381578
C0002395,9180,0.73008436
C0002395,9181,0.6008764
C0002395,9182,-0.12730628
C0002395,9183,0.08998709
C0002395,9184,-1.8102455
C0002395,9185,0.28775075
C0002395,9187,0.30237705
C0002395,9188,-0.08483504
C0002395,9189,-0.45190117
C0002395,9191,-0.3043438
C0002395,9204,-0.10689542
C0002395,9205,0.31021297
C0002395,9208,0.40178376
C0002395,9209,-0.5679604
C0002395,9210,0.6342859
C0002395,9211,1.2243301
C0002395,9212,0.43519968
C0002395,9217,0.5548942
C0002395,9218,-0.12118624
C0002395,9219,0.5834572
C0002395,9220,-0.12769496
C0002395,9221,-0.93620795
C0002395,140290,-0.3975957
C0002395,9223,1.0271661
C0002395,9227,0.66620874
C0002395,9228,0.6305448
C0002395,9229,0.5141006
C0002395,9230,0.20918849
C0002395,9231,-0.25112024
C0002395,9232,0.08310872
C0002395,9235,-0.19355279
C0002395,9238,-0.07595434
C0002395,9240,-1.0392629
C0002395,9241,0.11621546
C0002395,9242,-0.10870199
C0002395,9244,0.19830607
C0002395,9246,0.19082731
C0002395,9248,1.1070701
C0002395,9252,1.1480708
C0002395,9253,0.9912224
C0002395,9255,0.4750322
C0002395,9260,-0.09941661
C0002395,9261,-1.3123221
C0002395,9265,-0.055038884
C0002395,9266,-0.63292897
C0002395,9267,0.6650125
C0002395,9270,-0.2690233
C0002395,9271,0.48253697
C0002395,9276,0.3834284
C0002395,9278,-0.12804653
C0002395,9282,0.50187004
C0002395,9294,0.7467406
C0002395,9306,-2.0735097
C0002395,9312,-0.20791864
C0002395,9313,0.63694763
C0002395,9314,-0.08318902
C0002395,9318,0.47371808
C0002395,9319,0.69898796
C0002395,9320,0.6117602
C0002395,9321,0.31834394
C0002395,9322,0.03830441
C0002395,9324,-0.063225076
C0002395,9325,0.1717272
C0002395,9326,0.31618538
C0002395,9328,-0.119844675
C0002395,9329,-0.1362907
C0002395,9330,0.66154957
C0002395,9332,0.026282752
C0002395,9337,0.109564915
C0002395,9338,-0.21648438
C0002395,9340,-0.26048455
C0002395,9341,1.521744
C0002395,9342,0.7321898
C0002395,9343,0.2643872
C0002395,9344,-0.37595832
C0002395,9349,-0.31393757
C0002395,9351,-0.13789226
C0002395,9352,-0.23662443
C0002395,9353,0.20695099
C0002395,9354,-0.54969037
C0002395,9355,0.739433
C0002395,9356,0.5232601
C0002395,9360,-0.096137255
C0002395,9362,-0.18220684
C0002395,9363,-0.18860051
C0002395,9365,-0.19806579
C0002395,9367,-0.32232988
C0002395,9368,0.7257397
C0002395,9369,0.6742537
C0002395,9370,-0.78624463
C0002395,9371,0.08429143
C0002395,9372,-0.21858886
C0002395,9373,0.7575874
C0002395,9375,-0.14362013
C0002395,9377,0.10455598
C0002395,9378,1.3711177
C0002395,9379,1.0330076
C0002395,9380,0.5102974
C0002395,9382,0.45304137
C0002395,140459,-1.0718185
C0002395,140462,-0.23755762
C0002395,9391,-6.108731e-05
C0002395,9392,-0.2349864
C0002395,9397,-0.24698429
C0002395,9398,-0.2535421
C0002395,9400,-0.2547406
C0002395,9401,-1.636821
C0002395,9402,0.06255756
C0002395,9404,-0.12214883
C0002395,9406,-0.21772586
C0002395,9409,0.28198123
C0002395,9410,-0.28949118
C0002395,9411,0.35675788
C0002395,9412,-0.18997665
C0002395,9413,-0.21862078
C0002395,9414,-0.3248604
C0002395,197257,-0.08199245
C0002395,9419,0.2738567
C0002395,9421,-0.20375474
C0002395,9423,0.43847442
C0002395,9425,-0.31485307
C0002395,9436,-0.43716362
C0002395,9437,-0.53396934
C0002395,9439,-0.18025458
C0002395,9440,0.15361515
C0002395,9441,-0.06068771
C0002395,9442,-0.14536682
C0002395,9443,-0.13914014
C0002395,9444,1.3751211
C0002395,9445,0.63857114
C0002395,9446,0.92629737
C0002395,9448,0.42906028
C0002395,9450,-1.1858293
C0002395,9451,0.2751013
C0002395,9454,0.92857647
C0002395,9455,1.0069735
C0002395,9456,1.5481341
C0002395,9457,0.8180162
C0002395,9459,0.59277546
C0002395,9462,0.008264061
C0002395,9463,1.0221155
C0002395,9464,0.885056
C0002395,9465,0.4217257
C0002395,9466,0.61955315
C0002395,9467,-0.19044879
C0002395,9468,0.5620822
C0002395,9470,-0.3559721
C0002395,9472,0.47462553
C0002395,140545,-0.89871585
C0002395,9474,-0.1982224
C0002395,9475,1.224683
C0002395,9477,-0.755372
C0002395,9478,-0.11010215
C0002395,9479,0.38723382
C0002395,9482,-2.287743
C0002395,9489,-0.803324
C0002395,9491,-0.5844182
C0002395,9493,-0.31616485
C0002395,9495,0.9816127
C0002395,9497,0.20255613
C0002395,9498,-0.18009411
C0002395,9499,0.5126358
C0002395,9500,-0.24113077
C0002395,9501,-0.955258
C0002395,9502,-0.61711943
C0002395,140576,-0.17024592
C0002395,9507,-1.5129101
C0002395,9512,0.597523
C0002395,9513,-0.73207515
C0002395,9514,-0.56559557
C0002395,9516,0.1586322
C0002395,9517,0.2533119
C0002395,9519,-0.43264395
C0002395,9521,-0.8230063
C0002395,9522,-0.831139
C0002395,9525,0.1992709
C0002395,9526,0.8527994
C0002395,9527,-0.137869
C0002395,9530,-2.0957503
C0002395,9531,-0.7651604
C0002395,9532,-0.19251877
C0002395,9533,-0.5623661
C0002395,9535,0.10655202
C0002395,9536,-1.0435903
C0002395,140609,0.7651752
C0002395,9540,0.29428938
C0002395,9541,-0.9512788
C0002395,9542,-1.0032858
C0002395,9543,-1.3426609
C0002395,9545,0.15189934
C0002395,9546,-0.0066994973
C0002395,9550,-0.22753479
C0002395,9554,-0.1041113
C0002395,140628,0.6150834
C0002395,9562,0.530874
C0002395,9564,0.53276944
C0002395,9567,-0.40692788
C0002395,9568,1.0535347
C0002395,9569,0.5804814
C0002395,9570,0.42472416
C0002395,9572,0.89304745
C0002395,9575,-0.21058312
C0002395,9576,0.09504107
C0002395,9580,-1.1449683
C0002395,9581,0.7093483
C0002395,9584,-1.8009408
C0002395,9585,-1.5203676
C0002395,9586,0.42161244
C0002395,9587,-0.18001595
C0002395,9588,1.3386945
C0002395,9589,-1.1028688
C0002395,9590,0.2317216
C0002395,9595,0.0665869
C0002395,9600,-0.7816752
C0002395,9601,-0.18450838
C0002395,9603,-0.046932764
C0002395,9604,-0.12361664
C0002395,9610,0.50784373
C0002395,9611,0.90128535
C0002395,9612,0.73875815
C0002395,9615,0.69646704
C0002395,9616,-0.06090463
C0002395,140689,0.11213331
C0002395,9618,-1.2887249
C0002395,9619,0.12039132
C0002395,9620,0.79570085
C0002395,140691,-0.15562333
C0002395,9622,0.6461939
C0002395,9623,0.44718412
C0002395,9627,-0.24521674
C0002395,9628,-0.20639782
C0002395,9630,0.6061188
C0002395,9631,0.5649112
C0002395,9632,1.3850799
C0002395,9635,0.7100923
C0002395,9636,0.65203995
C0002395,9637,0.23695403
C0002395,9638,0.9782151
C0002395,9640,1.2854472
C0002395,9641,0.91320884
C0002395,9643,-0.7267367
C0002395,9644,0.99403703
C0002395,9646,-0.19980328
C0002395,9647,-0.14241819
C0002395,9649,0.650846
C0002395,9650,-0.1489924
C0002395,9652,0.4932798
C0002395,9655,0.10323802
C0002395,9656,-1.3013139
C0002395,9657,0.20697495
C0002395,9659,-0.6538135
C0002395,9662,0.54948163
C0002395,140735,-0.24480304
C0002395,9666,-0.6260812
C0002395,9667,-0.29534203
C0002395,9669,-0.04550218
C0002395,9670,-0.24694751
C0002395,9672,1.0150787
C0002395,9685,-0.3449609
C0002395,9686,-0.25846654
C0002395,9688,0.18880448
C0002395,9690,0.5438956
C0002395,9693,0.38831288
C0002395,9695,0.78549343
C0002395,9696,0.0015545785
C0002395,9697,-0.09530003
C0002395,9698,0.58695847
C0002395,9699,1.0366302
C0002395,140767,1.0522939
C0002395,9702,0.17160285
C0002395,9704,0.66111255
C0002395,9706,-0.11467877
C0002395,9709,0.20308103
C0002395,9712,0.27899513
C0002395,9721,0.8500262
C0002395,9722,0.9885564
C0002395,9726,-0.108843155
C0002395,9727,-0.17860316
C0002395,9729,-0.372236
C0002395,140803,0.39848062
C0002395,9733,0.25877383
C0002395,9734,-1.3441794
C0002395,9735,-0.21384725
C0002395,9737,-0.16840027
C0002395,9741,-0.17661828
C0002395,9742,0.4312731
C0002395,9744,0.12199129
C0002395,9746,-0.21260172
C0002395,9748,0.6853663
C0002395,9751,-0.4851449
C0002395,140825,-0.18154533
C0002395,9758,0.4868248
C0002395,9759,-0.060268708
C0002395,9764,-0.14360079
C0002395,9765,-1.3062489
C0002395,9770,0.35212338
C0002395,9771,1.1316463
C0002395,9774,0.73277324
C0002395,9775,0.66816944
C0002395,9779,0.19686377
C0002395,9781,-0.21649626
C0002395,9782,0.18193255
C0002395,9784,-0.71678066
C0002395,9785,-0.06640935
C0002395,9787,0.3213649
C0002395,9788,0.18641657
C0002395,9789,-0.0075104423
C0002395,9792,-0.3050061
C0002395,9793,-0.8223235
C0002395,9794,-0.9070216
C0002395,9796,-0.9198359
C0002395,9801,0.38001543
C0002395,9802,-0.13339445
C0002395,9804,-0.18086512
C0002395,9806,0.07597093
C0002395,9807,-1.0897367
C0002395,9810,-0.4026485
C0002395,140885,0.054609306
C0002395,9814,-1.3294742
C0002395,9815,-1.0261912
C0002395,9816,-1.6044865
C0002395,9817,-0.20786054
C0002395,9820,0.69959795
C0002395,9821,0.6163365
C0002395,9823,-0.08845976
C0002395,9825,-0.20214212
C0002395,9826,0.7517687
C0002395,140901,-0.3081641
C0002395,9829,0.39428538
C0002395,9832,0.41454253
C0002395,9833,0.47783232
C0002395,9839,0.1339992
C0002395,9841,0.23998474
C0002395,9842,0.011480875
C0002395,9844,0.42485714
C0002395,9846,0.5991794
C0002395,9849,-0.47542906
C0002395,9852,-0.0760576
C0002395,9853,0.1229484
C0002395,9854,-0.8210027
C0002395,9855,0.43155003
C0002395,9856,-0.11392485
C0002395,9857,-0.84620714
C0002395,9859,-0.81082207
C0002395,9861,0.4700547
C0002395,9862,-1.0185183
C0002395,9863,1.0326369
C0002395,9867,-0.041992594
C0002395,9869,0.7754284
C0002395,9871,0.47889358
C0002395,9873,0.54069746
C0002395,9874,-1.279052
C0002395,9877,-1.3997418
C0002395,9878,-0.13732009
C0002395,9882,0.5729728
C0002395,9883,-0.1639895
C0002395,9887,-0.7320256
C0002395,9891,-0.5844057
C0002395,9892,-0.13492864
C0002395,9894,0.72945076
C0002395,9898,-0.065724
C0002395,9899,-0.16988638
C0002395,9900,0.641851
C0002395,9901,0.63479507
C0002395,9904,-0.17000297
C0002395,9905,-0.25355583
C0002395,9908,0.21064818
C0002395,9911,-0.08083176
C0002395,9913,-0.8614585
C0002395,9915,0.5134911
C0002395,9918,0.287501
C0002395,9919,0.096761435
C0002395,9921,-0.18578394
C0002395,9924,0.71707475
C0002395,9925,-0.4571088
C0002395,9928,0.53680027
C0002395,9931,-0.16855375
C0002395,9935,0.6899383
C0002395,9937,-0.44045413
C0002395,9939,0.45868888
C0002395,9943,0.70982
C0002395,9947,0.44607157
C0002395,9948,0.6319612
C0002395,9950,-0.17139146
C0002395,9961,0.19088355
C0002395,9965,-0.16271092
C0002395,9966,0.523527
C0002395,9967,-0.30876625
C0002395,9968,-0.20923261
C0002395,9969,0.5210406
C0002395,9970,-0.40009698
C0002395,9971,0.8580147
C0002395,9972,-0.41159102
C0002395,9973,-0.07697515
C0002395,9975,0.32284197
C0002395,9978,0.08511877
C0002395,9982,-0.08434546
C0002395,9984,-0.14575632
C0002395,9988,-0.07748307
C0002395,9989,-0.8908896
C0002395,9990,0.45137233
C0002395,9992,0.79261196
C0002395,9993,1.0650222
C0002395,9994,-0.08460759
C0002395,10000,0.60076237
C0002395,10001,-1.8084635
C0002395,10002,0.42412016
C0002395,10006,0.67400205
C0002395,10007,0.14945018
C0002395,10009,-0.14183448
C0002395,10010,0.31290016
C0002395,10011,0.2410204
C0002395,10013,-0.17599154
C0002395,10014,1.4927337
C0002395,10015,-0.16997975
C0002395,10016,-0.067269765
C0002395,10017,-0.2258814
C0002395,10018,0.6457299
C0002395,10019,0.97944456
C0002395,10020,0.75182927
C0002395,10021,0.71432114
C0002395,10023,-0.20317885
C0002395,10024,0.2917324
C0002395,10025,-0.127104
C0002395,10026,-0.5412116
C0002395,10036,-1.6296241
C0002395,10038,-0.17626646
C0002395,10039,-0.19172072
C0002395,10040,-0.2164555
C0002395,10042,0.88722765
C0002395,10043,1.0591565
C0002395,10044,-0.83608043
C0002395,10045,-0.5448425
C0002395,10048,0.24883553
C0002395,10049,0.24821892
C0002395,10051,-0.1269724
C0002395,10052,-0.22196265
C0002395,10053,-0.28683767
C0002395,10054,-0.16511595
C0002395,10055,-0.07798798
C0002395,10059,-0.100081295
C0002395,10060,0.9941168
C0002395,10062,0.6748467
C0002395,10063,-0.073381916
C0002395,10066,-1.4185628
C0002395,10067,-0.16812873
C0002395,10068,0.28966045
C0002395,10069,-0.2575268
C0002395,10072,-0.19663726
C0002395,10073,-0.49483198
C0002395,10075,0.2990644
C0002395,10076,-0.15521455
C0002395,10078,-0.18482815
C0002395,10081,-0.23327158
C0002395,10083,0.37723398
C0002395,10084,0.98725283
C0002395,10085,-0.07087711
C0002395,10092,-0.19001633
C0002395,10093,-0.44132662
C0002395,10094,-0.24778828
C0002395,10095,0.9693605
C0002395,10096,-0.17240363
C0002395,10097,0.82199025
C0002395,10099,-0.21454617
C0002395,10103,-0.09604192
C0002395,10105,-1.1078533
C0002395,10106,-0.034114912
C0002395,10109,0.44916123
C0002395,10110,0.44485474
C0002395,10111,0.46709585
C0002395,10112,0.5290735
C0002395,10113,-0.07309006
C0002395,10114,-0.7648327
C0002395,10116,-0.21295306
C0002395,10120,-1.3531069
C0002395,10121,-0.022045176
C0002395,10123,-0.59691435
C0002395,10124,-0.7302719
C0002395,10125,0.96299124
C0002395,10126,0.41872823
C0002395,10127,-0.84880483
C0002395,10128,-0.56797355
C0002395,10130,-0.83230275
C0002395,10131,0.51931393
C0002395,10133,0.6612991
C0002395,10134,0.46262044
C0002395,10137,0.5593638
C0002395,10138,-0.354471
C0002395,10139,0.07491826
C0002395,10140,0.6559714
C0002395,10142,0.5015461
C0002395,10146,-0.2572306
C0002395,10148,-0.04285367
C0002395,10152,-0.35501432
C0002395,10153,-0.48109818
C0002395,10154,-0.48168176
C0002395,10155,0.54732877
C0002395,10156,-0.15076427
C0002395,10158,-0.21556547
C0002395,10159,0.43193454
C0002395,10163,-0.7696574
C0002395,10164,-0.28875118
C0002395,10168,-0.4339892
C0002395,10169,0.07826315
C0002395,10174,-0.09243994
C0002395,10179,0.48984087
C0002395,337867,0.41320127
C0002395,10188,0.31393963
C0002395,10190,-0.34611478
C0002395,10193,0.674915
C0002395,10196,-0.50605077
C0002395,10197,-0.038819253
C0002395,10198,-0.10674462
C0002395,10199,-0.13891843
C0002395,10200,-0.09158118
C0002395,10203,-0.032890208
C0002395,10204,0.3332851
C0002395,10209,-0.18781802
C0002395,10210,0.5762021
C0002395,10211,-0.15519679
C0002395,10213,-0.21768296
C0002395,10214,0.10963909
C0002395,10215,-0.11342461
C0002395,10217,-0.38910496
C0002395,10219,-0.9726165
C0002395,10220,-0.054694407
C0002395,10221,0.08373098
C0002395,10225,0.20623899
C0002395,10226,-0.32891625
C0002395,10228,0.53287023
C0002395,10231,-0.0809404
C0002395,10232,0.8486154
C0002395,10233,-0.31681386
C0002395,10235,0.033640593
C0002395,10236,0.42319846
C0002395,10238,0.12262861
C0002395,10239,0.5706718
C0002395,10240,-0.05273488
C0002395,10241,-0.09370471
C0002395,10243,0.94930977
C0002395,10244,-0.5953142
C0002395,10245,-0.144234
C0002395,10248,0.17025283
C0002395,10249,-0.13739899
C0002395,10250,-0.16315642
C0002395,10252,-0.68537366
C0002395,10253,0.5987284
C0002395,10254,-0.10067215
C0002395,10256,0.2392037
C0002395,10260,-0.21509549
C0002395,10262,0.15006252
C0002395,10263,0.15588382
C0002395,10265,0.5069193
C0002395,10266,0.66916335
C0002395,10267,-0.3887277
C0002395,10268,-0.2946123
C0002395,10270,0.8269392
C0002395,10272,-0.9108063
C0002395,10273,0.31138903
C0002395,10276,0.24443017
C0002395,10277,0.544889
C0002395,10278,-1.4344897
C0002395,10280,1.7744606
C0002395,10282,-1.2640985
C0002395,10284,-0.25217476
C0002395,10285,-1.8345842
C0002395,10286,0.42349944
C0002395,10287,-0.25113642
C0002395,10288,-0.8162004
C0002395,10291,-0.5160042
C0002395,10293,0.7141895
C0002395,10294,-0.9563099
C0002395,10295,-0.3845129
C0002395,10296,0.25163785
C0002395,10297,0.54587156
C0002395,10298,-0.89263046
C0002395,10300,0.30645216
C0002395,10301,-0.09584063
C0002395,10302,-0.0117709935
C0002395,10307,-0.17071435
C0002395,10309,0.05937445
C0002395,10313,0.16977674
C0002395,10314,-0.6889327
C0002395,10316,-0.11666243
C0002395,10318,0.5628968
C0002395,10320,1.1139239
C0002395,10321,0.61662346
C0002395,10325,-0.19422144
C0002395,10326,-0.09813329
C0002395,10327,1.0869079
C0002395,10330,0.6173215
C0002395,10332,0.41195983
C0002395,10333,-0.24489744
C0002395,10342,0.3410392
C0002395,10344,-0.03677828
C0002395,10345,0.23426574
C0002395,10346,0.016282955
C0002395,10362,-0.05871
C0002395,10363,0.18991475
C0002395,10365,-0.09667543
C0002395,10368,-0.3010051
C0002395,10369,0.8475882
C0002395,10370,1.0174288
C0002395,10371,0.81751966
C0002395,10376,0.16206214
C0002395,10379,-0.19077203
C0002395,10381,-0.0393058
C0002395,10391,-0.2586893
C0002395,10392,-0.14631833
C0002395,10393,0.17513782
C0002395,10395,0.61547637
C0002395,10397,-0.14036164
C0002395,10398,0.26920104
C0002395,10401,0.7691893
C0002395,10403,0.27727234
C0002395,10406,0.57961035
C0002395,10411,0.64209604
C0002395,10413,-1.4202516
C0002395,10418,-0.15992415
C0002395,10419,-0.21388647
C0002395,10420,-0.10643758
C0002395,10421,-0.9162717
